"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011"
12325,13456,18430,10363,12022,7980,19897,10914,5266,8662,10000,13941
12326,1175,19914,19786,7502,15348,1709,10540,16316,15732,18098,2895
12327,18468,17995,9454,10954,12563,4695,2792,2004,8045,11625,6276
12328,1099,3854,198,6241,9352,13737,9881,1454,11978,6475,1010
12329,2360,5361,18227,12961,19874,10586,5622,9600,12532,4970,14009
12330,10302,9574,15864,12620,6781,7073,12236,2492,768,9467,8143
12331,5990,4114,8477,16059,1755,15090,7527,13259,6823,7804,10780
12332,7250,17603,7062,17676,3524,15522,846,15590,12733,383,15318
12333,1819,7375,4843,11890,15480,7572,2103,17401,5292,16754,5427
12334,15199,6768,6045,3317,8988,10099,6492,16089,12187,18842,4643
12335,15570,10594,11144,6447,6440,15082,19627,19225,4326,17185,6340
12336,19387,6099,1763,10628,7524,8415,4531,7054,18665,14102,2555
12337,11155,1528,11270,11359,3776,15567,11356,19695,2639,13517,540
12338,19539,3945,12726,7917,11258,14562,183,1227,16733,8832,5019
12339,13024,3363,3426,4590,9270,2357,19033,18576,18370,7433,18850
12340,11199,12287,723,18862,6605,16716,4565,15060,783,3005,18213
12341,2215,13072,19587,12397,18134,15270,664,5805,16533,16450,4119
12342,17417,10218,13622,18535,6124,13432,15372,17609,7085,12392,12278
12343,1485,5181,17748,19860,7844,6125,1117,8617,9928,12439,16847
12344,18531,2827,17601,384,15674,1572,10710,13698,8344,2547,11653
12345,7162,16657,9619,8740,2838,6269,15662,1929,19209,12431,16207
12346,13750,4305,1402,10768,11164,13540,14109,16109,19747,2228,2796
12347,12523,7296,1626,9539,13216,14738,18464,9167,15403,13457,14475
12348,4813,11614,15053,6754,9750,9264,2567,10249,2560,8100,16214
12349,8974,15885,14517,5743,18875,2970,18212,7333,10703,10540,17029
12350,5125,4275,5860,18947,13530,1342,14942,13689,16464,5335,17371
12351,11876,5662,5358,10343,14669,11786,16952,15203,12349,6331,11516
12352,8561,11807,4757,15396,12956,5947,3855,12768,10155,3642,13108
12353,12940,17316,3316,15773,11664,7503,3971,6689,7206,13094,7172
12354,4122,7886,10816,19367,2559,12919,15540,17657,639,15864,13052
12355,18099,14410,2509,16001,14501,10990,14817,7869,15379,19405,8011
12356,17612,10468,11596,2526,3849,10597,767,2023,16479,17118,8041
12357,4582,5458,9127,712,16164,226,13958,16689,6575,16891,7264
12358,1975,7866,4778,10471,17012,15379,11987,5946,16122,2771,11167
12359,14703,4519,6698,9374,12586,8778,745,8264,7132,2125,15806
12360,629,16164,11231,14042,9814,5776,14842,9974,11336,6886,7781
12361,5580,4126,8363,3994,9416,6137,11436,7631,19997,15014,5866
12362,9281,12177,13918,14898,3050,12157,13966,3531,19341,2105,3643
12363,7897,829,4253,9701,6827,7571,16157,221,15599,17060,12384
12364,13484,11186,2837,11376,19654,17552,6095,11015,9102,3054,14659
12365,2987,16784,14549,8374,8302,14911,19547,4787,261,2083,18794
12366,18939,6736,7576,403,2827,12008,16650,16456,1591,747,4415
12367,19445,5463,4232,3866,12443,2522,17532,14736,10687,3698,11933
12368,15963,14589,6579,18602,7611,834,318,9042,13922,4625,18446
12369,7627,4156,15800,5851,18854,1115,11567,1386,19619,16488,8847
12370,11544,8526,4747,1546,12364,16514,2412,9747,14906,5273,4475
12371,16417,3837,19216,16843,5461,2469,11056,9571,836,17919,14328
12372,2945,12527,13305,4934,14251,5139,6008,16370,17695,6967,4621
12373,11831,418,5842,9884,13723,19324,2673,1853,17857,1630,2873
12374,1350,14199,14377,598,8718,16279,14496,14545,15353,5585,4520
12375,6234,916,7776,7989,12934,15099,11265,17917,15105,1140,9083
12376,3026,10039,13122,772,4016,18868,8866,3827,5512,12079,10437
12377,1816,11870,11253,7120,8859,17594,14262,14352,9619,429,11668
12378,4859,6428,18461,16857,6211,14695,9016,12026,1231,12973,6770
12379,9754,5404,4049,16664,4109,12314,10889,6962,8232,15348,10976
12380,15718,10295,13937,4989,2639,3210,17461,4743,4346,15369,3120
12381,12606,9717,14422,5468,18736,11005,15262,12956,9885,17081,10346
12382,15074,1226,6838,14361,6951,10874,12853,17235,6486,9535,15927
12383,14808,19187,16681,10822,17812,6582,1675,19373,3518,18771,1203
12384,426,3257,19734,9939,15034,8657,18201,7689,6902,6755,10204
12385,6929,2221,15876,8121,10927,15224,11319,11321,13190,599,7508
12386,9770,12106,4648,105,11954,15328,5475,19210,6302,11679,9317
12387,8941,13076,8340,18996,16519,9621,17217,827,16627,7502,6408
12388,10748,19781,18079,15643,13677,12326,3632,17659,7781,16260,728
12389,4233,3198,13318,19225,9263,18238,17079,7926,15579,5731,12096
12390,5591,16660,14590,1476,15131,8955,12282,1437,14044,15578,4090
12391,12896,13423,13489,2506,5004,8286,11613,6636,7990,6867,12102
12392,19292,12699,3333,17748,10175,14344,19979,14506,19141,1258,13998
12393,6788,19379,17905,10288,7161,12670,19848,4781,1386,5538,7303
12394,11158,12730,4677,1681,3279,1529,1108,3129,17442,7202,1327
12395,10090,12905,5387,7592,15076,6507,3738,6851,3615,18045,11604
12396,9211,18844,9030,16455,10964,9467,7804,19427,15623,15809,13308
12397,11975,10510,15317,15642,9784,12308,5402,7925,10076,2048,8585
12398,11215,7310,5031,15098,3112,473,316,15272,14351,17042,9860
12399,17641,7844,17752,9641,16883,16385,13791,10168,9525,3939,7841
12400,6415,12148,7841,16374,7642,13005,10789,10197,6922,11879,12766
12401,5458,9952,16414,13774,19647,17099,18957,7553,14504,15677,18491
12402,4273,17030,7489,19859,2793,11882,10007,6077,14004,12295,19013
12403,3132,11953,13938,10355,8141,16429,10230,16691,18412,17427,974
12404,2744,16499,7355,12610,1561,3767,9615,16983,1915,8508,1994
12405,6973,8210,19861,15018,18708,15986,1902,18120,1451,1881,11665
12406,6777,12630,6560,2686,3464,12258,8606,7501,6391,13377,2459
12407,17503,7932,2418,1793,9836,15471,11810,4817,14250,16715,12005
12408,3532,7748,16467,4640,5584,10450,3010,4613,12398,11246,15082
12409,16899,486,2850,1030,11586,14889,16546,1704,10018,11320,1760
12410,16626,17902,1988,16812,3321,1675,18225,16450,5234,5750,12133
12411,12767,19967,11964,14018,12743,15047,3398,18155,7805,9263,9771
12412,14528,7552,14923,9977,2181,13348,19040,4825,16492,10366,6648
12413,3508,10989,17542,10205,463,5629,11064,10137,10911,6727,1987
12414,9837,3490,15855,5334,5792,17622,11160,15802,3134,6510,6963
12415,16433,17604,16046,4594,2903,12408,7300,1350,9967,10050,9688
12416,10608,5382,6996,17419,17469,2989,5206,9474,3395,4370,17750
12417,7457,10662,19872,17305,3278,16589,10082,8266,19784,6072,12307
12418,14976,2325,9276,16183,7829,17318,4549,14762,8034,5877,8395
12419,1052,7216,18500,7618,10127,10654,14391,19149,6629,9330,12632
12420,13232,13062,17791,11098,6826,4498,18755,16862,19156,607,19625
12421,9057,13693,1114,12524,7397,5637,18246,10243,19836,5896,11271
12422,1317,10926,9201,5425,11995,7590,19320,19474,2607,9916,9543
12423,11801,15439,14540,19163,5927,1468,4009,12461,10018,4280,2652
12424,6952,5136,7013,11840,13566,9168,19836,10390,12650,17740,11982
12425,19300,19331,15124,11640,15723,18741,14231,8607,7889,6280,9088
12426,19864,12899,18578,6384,6339,15160,17279,3828,3797,3727,9486
12427,5436,10302,9179,7757,1652,14865,670,11105,12329,15883,8243
12428,18988,18257,18408,17869,10984,8899,856,3157,18948,11645,4647
12429,710,16122,753,10766,19241,15966,12198,14197,3946,2962,4044
12430,16665,9847,7787,199,10415,4833,11768,6144,14476,6605,11332
12431,18028,1858,9358,5746,4302,11254,5648,8384,15177,3730,19108
12432,13146,17169,2842,13843,2550,3982,12903,1616,287,6297,3234
12433,14198,16616,18912,4503,19603,13843,18278,5618,2016,13255,6664
12434,6590,13643,554,6814,12250,439,18879,5312,7236,17159,15393
12435,14255,2065,8266,3843,15761,9024,4681,9180,10902,10323,15081
12436,12979,2317,13361,11714,6750,7456,15848,10398,4284,2421,13581
12437,19551,16101,12826,14904,7905,720,4055,2732,11298,14368,5812
12438,6402,12501,16257,1068,2549,6679,14797,1378,9456,8760,6397
12439,14649,9685,13042,15512,9924,10713,429,547,13067,17123,6434
12440,507,510,14324,19444,3915,253,19767,12904,18584,8736,9801
12441,5196,18310,5892,258,17795,4309,359,652,2010,1282,1054
12442,12273,19042,4003,13325,3031,8949,17778,11483,13849,11569,10237
12443,17885,1856,4658,16663,8631,3493,9038,2298,3872,18530,10101
12444,11315,18107,17500,19335,6663,1887,8238,7596,17749,7337,15773
12445,15876,11557,19528,12205,6514,14779,19250,19474,19202,10969,10824
12446,19961,11051,8975,4386,16175,8272,16476,11937,12102,9136,1644
12447,18763,11656,19784,10687,3619,3334,17026,6588,827,12222,6495
12448,10529,17838,5054,8267,12902,10991,17649,15831,465,2044,17076
12449,17964,12296,2262,2333,19548,10763,15680,6592,9339,1690,17943
12450,9076,3317,8757,12016,12569,14481,8986,3185,5721,10020,12123
12451,12369,12248,1226,16303,955,19534,17371,9125,16855,4748,3588
12452,7719,7846,6071,14814,15041,3348,356,13376,14873,1950,15136
12453,4261,13886,8404,2426,4293,11561,18164,6820,10149,15900,735
12454,19564,17588,5045,9060,6923,5176,800,17315,14619,393,8827
12455,5146,8700,1543,14906,522,16900,11916,132,6092,9933,18865
12456,564,5949,1000,16186,18393,18145,17235,6112,5543,12763,607
12457,459,769,946,17517,14444,724,18957,15717,13303,1050,6552
12458,15546,17874,5598,11125,3196,3233,9341,5272,4166,12131,15002
12459,5935,6587,8136,19003,7733,14226,18785,18199,10745,15925,1870
12460,16491,2353,19895,16001,9562,399,2868,18219,1318,2241,8023
12461,5097,3335,18457,17618,17098,18839,12074,19139,11668,19460,2387
12462,9655,12297,10192,12722,10825,15891,16104,3021,12811,11600,2403
12463,10530,7593,249,19915,11368,18039,11910,12663,3170,14070,9156
12464,9679,15645,10438,2876,18639,12432,5448,11452,3049,7886,16732
12465,19321,7190,10189,8714,6899,6974,5978,5299,16563,1767,10301
12466,15358,2993,10149,4781,17861,2217,14953,10434,10463,18205,9078
12467,15556,16567,16410,1730,18962,1644,18695,12082,19252,8394,5224
12468,12353,13074,19973,8981,5920,9107,1808,15414,13976,17617,13346
12469,7709,17948,6458,12420,2291,4860,7287,18646,6333,19388,2993
12470,11492,1841,874,13835,13748,2945,6548,15310,5060,11709,6841
12471,9205,11721,864,3877,2222,7378,7630,14640,9926,16196,12955
12472,13931,12398,9636,420,13418,3766,10266,1480,14508,19832,15851
12473,7269,15184,1994,8897,9162,1203,14186,11838,11970,10096,16320
12474,3739,4599,17220,14997,19459,9071,11556,710,15370,2244,3806
12475,2927,9905,4765,3585,17165,18321,10673,3522,13107,10769,1169
12476,6476,18229,9282,13055,8474,15605,2952,10119,1225,10909,4445
12477,17604,9863,5564,11029,19032,12522,11567,10138,6314,6553,14411
12478,6285,13873,3851,17345,15455,13525,1542,13675,17016,846,1849
12479,352,1821,14885,2920,9282,133,8850,657,430,524,7685
12480,13676,7553,6873,12552,15404,13666,6320,17088,4240,975,14546
12481,7251,17068,14183,16164,5532,18389,4296,2358,12645,18890,9336
12482,9969,11776,10553,17070,11765,8078,16280,4666,5076,18849,10171
12483,13449,4283,18009,6653,18350,16365,800,18439,2715,10433,5183
12484,14817,17253,11695,17945,8631,8568,6544,18589,16382,11280,12589
12485,1801,877,5458,14084,9385,18408,2041,19117,451,13583,8468
12486,15327,11358,14653,1994,18015,16474,18247,16568,12199,9615,19419
12487,9515,17417,4198,6067,18983,8148,1503,11155,7925,6318,5357
12488,3452,4146,6698,14894,9796,17991,5062,11674,11033,9678,4013
12489,8963,6627,1857,1985,6789,412,15196,13790,5984,11396,3071
12490,18676,15647,12923,13954,10519,10910,1764,8440,18090,613,13330
12491,1821,6528,16767,6541,18594,1139,9427,8935,14634,19846,10552
12492,11306,13759,160,14160,16857,3150,941,11123,15348,106,19447
12493,14774,5231,13284,11267,3567,19831,6591,10082,11401,15876,8763
12494,9469,18340,15452,16208,5198,13060,2125,8780,10606,17781,13254
12495,6774,11378,6449,14866,4830,6149,1979,9624,13845,14636,6217
12496,8145,16828,1035,19702,13813,10209,2574,485,6171,11688,8162
12497,779,8129,6349,15181,9663,19099,405,2287,19145,17129,19882
12498,2707,12095,7967,5991,13446,13294,1067,7883,1628,16938,5909
12499,16307,10706,7766,10464,11715,6055,18655,3364,13902,16647,17796
12500,2246,7671,1351,5509,14049,2723,6194,14974,8722,6956,8671
12501,16256,12636,15960,7584,19408,13599,14280,15096,4617,15974,13023
12502,8342,15895,10545,19765,14060,14962,19316,8874,14363,278,14702
12503,11522,1408,12123,11119,14129,8041,12124,19004,9169,151,7683
12504,13839,2706,1988,13059,11782,8496,10820,5615,15594,9638,15106
12505,12253,13890,849,329,5861,866,18104,3862,10939,11066,11344
12506,8211,11365,4913,13387,13631,9706,14432,14678,11825,13710,138
12507,15625,6829,15364,18260,2734,6786,17648,7616,17147,16005,9675
12508,8403,1951,2402,15014,6318,258,18305,6946,15192,5571,1473
12509,7324,12089,9372,9623,4010,1084,9808,7721,5526,10316,13865
12510,7078,10853,14975,3377,10789,1763,18236,9187,4053,2567,14417
12511,13984,13841,9800,1218,808,17690,6110,8557,16166,3747,15830
12512,15087,8997,7319,14566,18552,10747,5519,18045,19392,18024,12857
12513,14018,14900,2266,11066,4818,8869,6764,17558,9572,6154,17959
12514,11744,1816,11410,13726,17913,13323,19034,13128,4018,19209,5478
12515,19647,14393,18205,7715,14671,18975,18046,9987,19478,15964,1429
12516,7134,4303,17219,18466,3305,12641,16554,9651,11503,7004,15639
12517,3167,16182,19673,1780,9644,4380,9409,14174,5948,11770,6008
12518,15132,17903,8932,12042,2024,3602,1843,12696,16461,9079,15035
12519,17789,11196,19841,1999,7807,18591,15072,6679,13718,2598,16749
12520,8431,13883,14411,11165,8916,16635,13838,11916,8536,9889,15957
12521,13021,15231,4580,4855,13744,601,18632,725,4622,16577,921
12522,2649,19302,16559,13175,14938,9018,18227,2795,15490,18022,7840
12523,3455,17469,15784,11093,2811,8801,1061,17457,9115,17253,3449
12524,11102,6644,18934,10705,790,5636,4282,1719,2279,2563,14090
12525,11391,2088,519,18607,760,13424,17293,16264,9793,14680,11627
12526,8333,5770,5827,19511,3565,14690,3577,10185,4919,14830,14793
12527,17850,1526,8238,11509,9786,18052,8398,2335,19927,6076,15814
12528,6074,15302,4278,17421,3842,10605,12397,3231,19918,12405,14789
12529,13823,10301,16730,11244,8483,11088,10720,8036,15638,4696,6241
12530,16881,8907,1045,19751,18172,9442,283,7124,15873,14598,18250
12531,7327,18071,7697,8806,4352,16545,16522,17867,6546,10085,1393
12532,15758,13537,5589,19520,1015,7814,3107,1303,4969,18616,17883
12533,15506,3742,953,14512,19314,5871,4202,14169,6676,4596,1667
12534,5318,16204,19090,10693,2764,1581,2859,9274,7065,13315,18566
12535,5447,14253,8698,17559,1720,11727,10493,1953,5166,6907,7743
12536,7450,10522,11630,8636,5168,10164,8886,9934,11206,11997,7574
12537,3325,8757,11925,19320,17462,6829,12158,5979,16936,3103,6259
12538,14700,3538,8431,12084,1457,6149,11019,16942,7118,8371,13081
12539,1947,18539,19886,17685,12008,15467,18798,2390,2784,12627,13562
12540,4485,10253,15189,10305,6421,430,6601,18401,3114,915,12968
12541,4948,4758,7837,13827,11134,1505,15399,2270,14338,5759,17824
12542,13963,11037,8452,6558,7130,12858,11230,15758,17738,7513,8385
12543,1162,15274,6995,10309,19119,9934,9124,4610,15603,10114,11825
12544,10522,18607,6550,17552,17936,9273,12051,9183,12986,6557,13036
12545,18282,18545,16518,10683,3778,14496,9658,3340,18618,6124,8593
12546,4426,11081,19195,12009,9325,2243,18288,2718,11382,12164,11110
12547,8610,6928,14223,7403,344,16790,4878,10557,1504,8143,3088
12548,1495,5705,8219,7155,5203,10634,1648,11098,4971,15376,9565
12549,15616,19235,9895,5320,17326,7621,5327,9029,16625,10130,16863
12550,18935,18226,12920,15584,11852,5682,19830,2602,2866,4913,7535
12551,2757,3159,1715,4759,11590,6330,9408,9804,9791,3557,6791
12552,13986,6921,15755,6277,11680,19961,17179,18182,8284,10515,14857
12553,18664,8307,16122,4344,14880,2133,17389,7907,1961,15425,5249
12554,12046,17741,4943,13588,17825,6794,1508,14663,17729,7473,1457
12555,10090,4656,10516,7858,13056,3636,3124,6391,11232,2921,12946
12556,3650,5133,7868,6136,10076,2076,10471,6579,16881,6446,3857
12557,4253,5095,12159,4723,4193,14704,6101,797,16368,17106,814
12558,13121,9869,5912,19662,4452,13561,742,14284,259,10718,4159
12559,19226,7658,12379,12743,4647,135,18532,13907,2721,1178,15829
12560,3489,15700,13938,19476,16526,6693,4408,934,18627,4953,7212
12561,6374,834,16252,10682,4436,5009,15476,13232,18500,13426,1977
12562,19355,8453,9436,12734,15254,13325,10929,3767,12102,12217,6067
12563,16651,15496,15753,16719,4799,6059,5477,18064,10052,18625,8601
12564,2198,6179,12484,9804,560,13914,12369,11791,18259,8740,18211
12565,3137,12285,7831,9523,14763,629,1271,805,4048,17033,11020
12566,5095,19583,2538,974,5700,14755,16539,7747,5997,13070,9342
12567,4925,1344,8207,4791,17697,3035,4421,15368,12347,9399,17219
12568,2569,17210,16714,10956,15625,564,694,1594,3649,1725,18430
12569,13430,14136,2623,5553,17646,2530,16563,8713,18986,19648,13398
12570,18603,5036,8497,6942,17777,7975,16859,8453,17097,14941,2119
12571,3254,6720,1030,6794,16891,18174,2883,12710,8691,15426,16365
12572,15436,11493,6769,732,5355,8168,4169,13070,6373,1425,4253
12573,8862,14785,4524,16998,2314,2204,516,9024,2254,4832,14349
12574,3772,10175,5524,13309,12025,16721,612,8781,13773,546,6820
12575,18364,19704,7556,5692,7719,13522,18088,15554,5116,3971,13638
12576,5549,18512,8733,6246,2571,6904,5409,1242,17477,18326,7214
12577,15082,1963,11427,11943,4319,12638,10491,14062,18784,10473,2884
12578,15792,8521,8995,8370,15876,4761,18916,14545,14817,3123,179
12579,14238,1835,16550,1069,17107,19303,6917,13879,8621,17146,17371
12580,11268,12703,7887,1081,3404,19968,6924,19943,12387,15510,6637
12581,7607,19385,18196,8550,880,15406,2612,19852,12363,19260,14812
12582,7082,18348,14085,18724,6775,4275,1108,2945,4927,13837,9367
12583,1804,18231,9970,18851,12822,3819,3604,7694,11068,3223,12730
12584,18397,5246,13004,14092,2582,7612,1790,10469,4558,12903,9314
12585,9212,9309,13180,8525,17378,7521,17210,19621,17266,15452,14757
12586,18671,10165,338,359,12778,3622,1445,1825,15447,16554,8564
12587,18951,315,12658,5486,13085,15065,12382,5513,15955,6722,9880
12588,17588,6067,11668,2928,3787,13322,8923,15340,8968,15256,17538
12589,13813,17783,2559,8968,2820,9615,469,1615,4819,9797,14987
12590,15312,19561,17639,2116,18578,4479,1242,15564,7561,16718,14315
12591,12507,6666,14445,4115,7878,16617,10867,10675,6274,144,9141
12592,3681,18643,3816,14060,18662,3066,4331,8199,17564,9092,13279
12593,3118,4381,1449,14714,9201,187,8562,7631,8120,15319,4092
12594,8481,690,8074,15350,1750,16549,9208,19279,3362,6607,12705
12595,547,12681,17732,12473,17629,4535,7538,15921,19667,14395,14864
12596,8790,3035,15048,6054,828,6338,12041,13704,16180,3322,4101
12597,6681,18063,19221,19141,4350,3320,10994,8615,2949,14590,11114
12598,2000,2876,16172,5595,12474,13273,3037,11859,857,5010,16855
12599,19171,861,18397,17429,9616,17870,8892,14747,16534,7438,14873
12600,12653,14007,720,1038,2837,10088,3437,868,8328,18064,9667
12601,9201,1303,13987,13472,7556,3228,18733,14621,18237,16131,14362
12602,6012,2618,9398,15701,10507,8156,13868,11648,13212,3482,2575
12603,13501,13104,12765,5126,13582,8496,17170,17447,14005,2097,17531
12604,8694,4550,13395,19468,6368,2340,13358,8431,13963,7789,6528
12605,17239,11366,12412,14148,132,19872,19262,8796,1475,4942,11837
12606,678,10991,10493,3637,18216,18318,12143,6913,17723,17331,11652
12607,2455,7580,16751,1355,2529,2977,12258,13798,1178,9735,11704
12608,9342,9654,19583,3304,8572,2248,13522,5432,16521,8921,15895
12609,12727,16230,13000,10947,14868,362,7541,7348,8335,19223,7917
12610,18624,1722,14107,12666,14831,10610,13518,17871,18215,11425,4073
12611,10081,17801,479,2873,11686,7906,4669,11358,4356,6462,1369
12612,8431,17013,2882,486,17076,7892,14190,3414,4806,13005,3033
12613,1834,19647,12727,13666,11565,17930,11332,753,9786,6004,4320
