"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011"
19842,16196,15780,2863,8787,4259,19769,14408,4196,1878,6235,9168
19843,7248,12672,16156,19209,12548,11817,7564,14196,5883,19772,8066
19844,2573,6523,2271,7410,18131,19854,405,9772,18693,1042,10485
19845,11858,2572,8065,2598,9955,10227,7197,2357,10496,6395,4742
19846,15942,1704,799,11483,12717,1942,16016,12242,19975,14118,9465
19847,13375,7106,13405,1548,9555,18055,11890,18854,15448,16315,13769
19848,5347,12646,11414,1941,738,13347,9594,17710,7539,15757,10952
19849,19105,19199,17894,138,11623,16546,13755,758,16347,3320,9611
19850,4493,2818,12474,16137,9184,9921,18416,8071,4941,11421,11922
19851,5498,18126,14751,13800,16784,15216,19896,12656,12770,15389,13918
19852,4889,6142,4131,3973,9765,3112,11339,12067,4031,5400,7644
19853,13422,16284,5686,11062,12300,5210,2069,821,15081,2329,5755
19854,6121,559,5719,17077,11464,13840,10135,7967,16630,7746,12438
19855,9318,8802,13776,7575,15466,4588,13461,12424,5321,5330,3546
19856,321,15389,2482,11678,11230,18876,10006,6858,13407,9903,4284
19857,15260,11188,17815,13235,10663,11045,7235,19046,193,16895,12841
19858,12503,2725,16710,9354,9667,16814,13187,15040,16966,8194,8169
19859,12774,9064,9512,19658,2144,2684,19615,8588,19822,6709,14846
19860,2205,11779,17061,4347,3630,11019,1342,10375,1125,14310,11353
19861,9844,256,6583,3215,5371,9900,4375,936,16143,4578,18888
19862,5671,18583,497,15383,15553,758,14922,13887,18550,18067,17755
19863,17902,19878,9774,12663,446,822,2372,2211,8052,15444,10388
19864,4770,17301,1293,9062,19245,10706,11035,13852,8827,9570,10064
19865,13483,15327,2096,18588,7534,14184,11296,9528,11855,16783,9086
19866,15903,16504,13620,19348,11065,9254,17849,3536,12379,4525,8531
19867,3100,1358,19213,16826,18971,17844,1378,12149,16765,2591,19166
19868,4855,10096,15798,16502,4027,11493,1360,14931,9266,3357,16501
19869,4719,165,9689,2152,18382,13097,5013,5782,2092,10187,18773
19870,15260,6387,8531,16515,12464,1854,4574,19760,13693,4391,13351
19871,7173,15898,375,2330,5922,11861,14660,618,19442,15958,9310
19872,12485,8758,8936,7060,11948,17945,11542,6345,17007,3845,19987
19873,8193,12880,8347,14533,8968,8406,14540,1820,14800,15098,9135
19874,12993,5051,5685,10678,15848,18387,4280,5390,15449,12623,9135
19875,5382,523,19640,13047,16031,8322,6673,19928,5084,18898,14495
19876,15035,2763,19667,12086,10150,593,16475,12810,13471,4847,5519
19877,8426,13364,5794,1979,7584,11735,6280,7996,529,10952,11583
19878,12478,2640,7863,1421,14602,772,15145,17944,4879,13982,3540
19879,2856,2041,16273,17490,13342,7038,14596,6715,10085,2373,19299
19880,12473,11702,8148,12739,12099,1692,15289,11032,13886,6350,13747
19881,3230,10698,7717,13898,5315,17563,5924,9639,1012,11303,4288
19882,13956,11899,3101,2405,19024,9944,13043,13201,6662,13213,7076
19883,17377,14741,6660,14141,17762,3095,6143,18870,13133,16136,19230
19884,16312,7616,19414,18402,2446,6116,9597,8527,12471,12927,17652
19885,6321,18941,9156,2651,7997,7391,5292,7528,1651,14601,18507
19886,754,2815,2754,18844,16606,18023,4201,14719,15904,18179,7991
19887,4634,3185,11088,8770,6031,16304,12827,13898,16345,10947,4563
19888,887,14887,12499,9118,7271,14758,11920,4524,635,4479,7484
19889,8873,8344,16775,2394,14301,12286,13702,19134,2234,16406,4584
19890,12138,12854,2834,13408,178,8799,2542,3986,7438,5141,5726
19891,6071,6385,10857,9498,7610,12775,8790,15141,1252,18669,19211
19892,11432,9250,4416,2318,11157,14933,12896,5587,19477,12446,15868
19893,9642,4332,6393,8246,17492,2081,5178,5790,1525,2391,9614
19894,11102,13550,10777,3222,11591,16751,17368,8550,5199,12116,12941
19895,14295,1399,1989,3265,15516,10635,17921,10129,12129,15248,7700
19896,14220,15698,11598,19491,442,6384,629,4939,13996,16116,8032
19897,5665,18670,8043,4342,18278,261,3119,3384,3819,19434,11842
19898,7273,14459,11454,10455,13732,19338,561,506,1919,3791,5403
19899,10970,4533,4605,18215,18684,16654,12705,7504,9858,13544,12823
19900,7660,15871,14755,6305,19873,4083,18626,4642,15822,12743,6707
19901,11055,11125,14442,6850,5871,18508,16498,8566,5970,13627,10361
19902,7545,5252,2076,8855,7279,290,12905,14168,9175,16645,6490
19903,13195,9564,17164,4388,14374,793,9819,8436,2436,16735,8551
19904,8669,11514,18383,16010,11539,18153,8050,18728,16262,18662,17369
19905,8045,9984,16097,1601,17261,4897,18822,8160,18735,14608,16768
19906,17299,1992,4848,9549,7188,12254,2864,131,10601,1218,624
19907,13289,4080,13694,18454,7366,3555,11644,19499,18829,15632,16514
19908,5216,15546,14637,18113,7799,2603,10133,1040,13699,3571,819
19909,6752,11617,6164,3829,12898,9786,13619,6801,17807,9851,17973
19910,10817,5214,7872,1344,17198,15350,13012,7650,7706,1797,8449
19911,4592,1017,13816,5293,19913,1450,13673,7508,608,18267,7933
19912,13649,18501,16981,5806,15785,9238,16164,1319,12656,14264,4945
19913,2249,18277,13952,3812,12903,15663,8963,4650,5472,13315,8483
19914,8258,6078,295,7181,16212,14058,778,18018,7775,16914,18112
19915,7587,15069,1238,19368,9484,10916,3037,17895,3311,9695,12719
19916,16055,17230,12530,179,14367,3555,5320,3044,4519,11483,9514
19917,14658,10870,12586,16400,9908,11632,4470,13481,7263,15506,241
19918,14144,4476,12591,14957,10549,9050,18700,11454,1658,13981,8947
19919,19133,5754,5354,18922,19638,1847,17064,7208,5656,15452,14288
19920,10162,637,2377,6737,11178,19669,2176,10756,16525,7496,3667
19921,11308,11215,11669,13229,18541,9396,15185,8882,17399,8288,18063
19922,17432,14696,3533,2427,10899,15311,13164,6090,11004,5478,13671
19923,17808,10095,9667,10754,11860,8473,10065,9958,8130,6690,8841
19924,4941,7770,3944,2129,12424,13242,507,14781,8185,14616,8872
19925,15861,7707,16180,14193,3370,13156,3294,9320,7560,17909,15113
19926,1097,9328,9989,343,431,13681,5100,17670,10865,1915,7538
19927,9727,13920,13492,3433,16318,15051,11404,4764,13259,9738,8957
19928,18355,14918,1825,12963,15170,17638,18613,10738,1976,12848,16617
19929,12910,5613,3605,2460,3755,14036,3491,14461,18190,5944,10555
19930,1470,18855,12885,13930,8917,13130,18183,5733,6042,15692,13581
19931,14727,2712,11107,6243,5226,12952,14617,10743,13571,19544,1021
19932,4888,19143,9418,5491,5614,9673,6193,11122,2595,16222,10541
19933,116,16740,3868,14348,13728,6126,17037,1918,6770,422,11663
19934,7696,16907,1250,521,8007,11060,11610,6622,18540,3371,14099
19935,6075,1119,11844,5232,5845,12246,5269,12138,6429,8051,19327
19936,11121,18898,15659,716,3792,16898,4049,6574,4771,10730,12559
19937,8214,3363,12414,15035,5920,12052,6033,19128,13742,1881,10067
19938,11130,10188,17388,10371,11979,990,947,3072,8336,11024,4240
19939,16201,5320,16800,2426,18223,2097,18265,6359,14705,18870,17505
19940,5025,14933,15574,12760,11554,3516,16653,3848,1084,4819,12265
19941,6476,14707,12375,14775,183,16015,11157,14676,12592,8135,6380
19942,3968,5313,7101,18893,16416,3303,9375,3733,10278,949,14688
19943,6284,1124,17277,13949,16349,14932,5903,8957,15855,12170,12746
19944,1576,2810,12129,8682,12771,11972,7147,14313,19454,4596,16277
19945,14635,316,6470,17940,2454,17479,16484,8706,3975,19419,2256
19946,4271,12808,19512,4458,19424,19008,7596,14303,3733,9763,16077
19947,19988,12868,14335,18805,19168,15574,8388,8692,19237,15497,7345
19948,16340,16915,9535,7516,2244,19048,2269,2277,7842,4938,17917
19949,3425,11675,14674,15757,5437,16653,11344,5670,16194,2981,1707
19950,18032,884,7722,19421,5451,935,18128,12116,12078,6375,19126
19951,13472,5461,4510,4824,11692,4259,8541,4139,13732,10092,4801
19952,12156,7644,8502,4749,337,559,8582,13328,2283,17712,15746
19953,16948,9684,18767,7966,15542,2873,5142,18775,17922,6918,5243
19954,2527,9912,7136,7290,11192,10806,2119,17613,4219,13645,1791
19955,5834,176,2996,4499,17276,9506,10205,17371,10092,19044,13838
19956,3446,11115,6328,7351,10934,8557,12890,12643,2377,10481,15595
19957,5977,16022,998,17790,853,8900,15504,2668,3488,17600,19683
19958,6596,16984,16160,14886,1139,11569,13083,11261,17478,11851,18442
19959,10864,6334,2037,11921,4176,5926,15008,10595,8284,19533,6678
19960,13531,10324,17783,7002,19575,4473,19141,13426,4181,6590,8347
19961,15242,13346,11050,2448,1528,12327,17271,8254,13197,10404,8045
19962,12596,12059,782,7949,15398,19157,10878,11676,15518,7124,14729
19963,576,11707,1163,5220,1620,15574,11379,17315,16805,19510,16439
19964,6762,15847,19073,14257,1870,1010,1316,3977,9799,2285,431
19965,6514,18053,19441,17434,16304,16376,227,16704,13926,904,6107
19966,19660,5010,18573,4303,13347,12861,16613,6067,5295,9733,7272
19967,12309,6723,6213,4288,7984,7483,4194,18344,13802,1783,4079
19968,10298,14121,2657,11791,2902,6720,17230,10545,7963,14516,5069
19969,17041,13918,16807,14305,8640,19611,8601,6961,16283,13277,19945
19970,12650,1258,17233,7847,6911,9044,9569,17457,9927,10784,18813
19971,14894,7802,1328,5513,12439,7613,14748,10590,9331,7558,7977
19972,19486,15809,10469,18960,6967,2859,8211,12270,1039,8689,4819
19973,19076,9671,9227,16179,8078,4549,2993,12881,11521,17123,2529
19974,9924,14012,11491,13813,4937,4286,3507,16557,1587,5536,6304
19975,6550,5499,5241,15134,1890,3683,2275,4527,19144,10737,1545
19976,17079,11880,19148,11122,7209,4500,12729,1408,18575,9849,2335
19977,15075,3224,12671,18876,14983,16275,17995,17406,954,11783,18286
19978,11653,1563,11532,18080,4261,11153,18055,18758,6236,782,11185
19979,370,15170,14437,8839,13635,9121,8283,6458,2005,1519,15160
19980,13522,7287,5148,7034,2780,12958,13410,6945,19176,7149,12516
19981,19643,16145,5657,13148,9045,3983,6646,18690,8678,12095,2408
19982,7508,13234,4025,2318,13570,6512,14843,2021,17355,9882,13032
19983,19726,16907,7919,16137,337,5495,15071,4017,14009,6299,10713
19984,4253,2692,575,17724,15694,6252,9896,14716,9226,249,7276
19985,245,13128,2519,16627,14892,6769,18680,3615,17650,7742,16050
19986,17678,8557,5721,13802,4006,14421,14915,1588,10003,16959,8971
19987,2641,4965,160,2752,4312,10640,1585,8442,7577,4815,18821
19988,2589,15770,6844,14594,9864,16502,9246,5497,15088,3562,14242
19989,10844,2283,19510,2038,6271,11324,9858,7694,4317,6379,16954
19990,9924,8325,14937,17287,14158,8253,16293,2231,10587,19136,8002
19991,14842,7762,8152,8078,15929,13245,19782,2641,7856,5554,4942
19992,18010,6321,17809,17099,17102,1130,16757,15379,5563,9361,14479
19993,3939,10504,4688,6238,4243,14060,2898,6408,9403,13686,3338
19994,1106,13861,15140,13119,3082,16880,4203,13457,19722,14545,11535
19995,19489,8460,9406,8168,18202,8086,15468,19444,698,15071,9714
19996,8692,537,2807,2053,13577,16189,9650,16177,15365,19159,9217
19997,863,15329,3557,18462,468,8742,10152,3767,12446,4627,2298
19998,12017,17427,13500,9011,15846,16827,18575,1375,17275,17760,14917
19999,15770,19178,2323,19285,13288,9319,18718,7249,7286,5726,19151
20000,3885,11095,4726,15525,14202,1392,19063,14066,17480,11923,14499
20001,14644,17568,19290,4479,5373,3019,13636,4931,742,19470,19644
20002,19933,2268,18880,7768,11897,12121,18865,17575,17146,10877,9796
20003,6580,12495,10300,7749,5747,17966,18228,12360,11467,9105,2018
20004,9964,14406,19409,10009,13718,17732,15439,17241,12385,13889,8650
20005,9024,6502,10727,1431,5057,9238,12193,270,6141,9570,9397
20006,2817,2314,18100,7474,9855,833,12833,7951,9032,13270,14007
20007,5635,1228,6515,11521,16643,9141,1581,17397,1555,15040,11762
20008,14131,6065,4795,337,13558,613,16886,2829,18308,5677,10122
20009,5262,19838,6755,7164,1571,11884,18820,9944,9021,7692,4236
20010,8958,4850,10620,1992,2958,5626,12942,12221,16515,7941,11086
20011,868,8317,14363,164,18373,1191,6461,6578,16425,9267,15983
20012,1554,6015,17718,1337,13267,16857,9336,11562,19086,2420,9044
20013,1473,17110,12905,9501,4113,14824,2676,4587,18588,3731,526
20014,16829,9166,14877,15051,18182,9627,10681,9284,18017,17638,16118
20015,8120,16768,18242,17163,6249,11978,3734,3618,1295,18917,12170
20016,11863,10177,15843,9904,4093,11662,13498,11295,14866,15035,15974
20017,10195,1649,4420,13864,6011,3736,7536,12242,15512,7835,11553
20018,14072,1800,11173,16894,17114,2933,7178,4935,607,10671,18326
20019,9693,17278,4231,17001,1003,6691,19113,16091,17179,2504,13351
20020,16237,499,17078,8564,10484,10131,8642,11942,812,19786,18158
20021,4481,11709,8765,14501,484,2099,6655,12777,2936,8220,15203
20022,15683,8023,14197,913,2551,884,823,15756,13827,3620,18652
20023,7556,534,11422,16812,5226,8307,19703,4543,15056,14580,772
20024,17770,18794,18327,8003,11179,19332,14815,16003,16575,8018,2298
20025,657,19409,13647,14595,2096,14643,12950,11543,11719,17288,8572
20026,16396,8112,4791,12390,16321,1850,6115,18676,5013,19965,8249
20027,7557,5002,1351,13700,13666,3267,14447,6043,9154,15608,9427
20028,19909,9920,12832,13683,9567,18717,10596,17741,7428,4316,10827
20029,19923,19480,13583,12871,4714,4497,14529,14917,4858,8819,7231
20030,6150,4774,16788,17307,6863,15306,2138,5739,18174,3490,8701
20031,5037,4841,3835,14726,19038,17707,3135,10305,10774,11605,11098
20032,4632,19834,7917,6061,10539,11637,6979,10999,9165,11409,11030
20033,4761,13390,17374,13663,11519,5991,19357,9144,17972,11001,4937
20034,16198,14889,1047,2115,5665,18164,14381,7531,1057,12980,9388
20035,14281,19431,4695,12529,10770,5692,3350,9626,18354,12499,2167
20036,19457,13159,4652,6030,708,378,16097,13919,3802,16879,13582
20037,11752,1005,9740,12095,10584,1263,1964,331,1101,10394,3813
20038,2299,3589,15105,11973,13855,15865,4370,3329,3164,19778,7614
20039,9933,6745,17346,1391,16770,2113,2671,8159,7367,11205,5638
20040,11265,9426,1071,12978,8728,1200,16290,17853,12769,4380,19397
20041,3804,1430,17950,12975,2362,15396,9262,18835,5528,11055,7566
20042,7042,8270,17254,17827,12743,1694,11212,14667,14122,18141,19203
20043,6592,4117,8862,16919,18116,2040,16271,687,7208,3035,1307
20044,11434,11546,16059,377,1288,6856,2362,10573,16768,15469,9012
20045,18694,8025,18796,1076,17630,17128,13970,223,10510,15291,13217
20046,10810,13420,10868,4808,16622,15276,7225,17496,7539,10787,11656
20047,11612,14711,9098,1689,9153,7801,16425,5087,676,17451,13324
20048,10892,19888,16023,14903,7223,12417,13008,10675,15965,13975,2915
20049,826,11963,136,13125,15700,183,6050,5650,14702,1143,9621
20050,7363,11691,4528,19632,9079,15135,9483,2911,16810,520,17285
20051,4983,15859,7433,12209,7607,10934,7759,16429,19916,16679,5873
20052,16480,8454,8141,19815,9738,6659,18801,2406,15688,3663,13971
20053,19030,19580,18600,5132,14517,13237,434,10544,10145,12016,19588
20054,19893,4525,4557,6593,15957,18335,8843,16288,5768,12770,14957
20055,7301,13486,10946,14975,4881,13238,3363,13132,11189,16343,15940
20056,14197,17728,7129,17394,7162,17201,11440,4928,14167,17041,19601
20057,155,13121,10539,9062,17600,5826,8538,1919,6003,16187,7444
20058,8574,5955,14698,17410,19135,2684,2980,4622,16999,18279,7722
20059,10006,13486,11773,10832,17847,14291,2338,5608,3757,5076,6716
20060,10945,3557,18459,9002,1292,14956,4106,12053,16701,3035,3170
20061,6888,9557,12056,6246,10007,16904,5558,13201,6853,9072,11522
20062,6683,1000,11474,12700,11803,3770,16864,17803,19473,16242,1022
20063,11232,3682,10276,10921,5579,17941,3744,16743,7258,3290,13894
20064,18826,11322,10703,11448,8970,15360,16197,13080,18954,1224,7402
20065,16592,2579,13412,12995,7294,9162,4909,17233,16443,10047,10217
20066,8984,11417,10496,8052,18691,2535,9808,9597,101,11669,16359
20067,8895,3194,6954,17105,19840,5113,19557,16187,19392,17235,16239
20068,8337,18040,14681,13871,6707,10604,15802,6364,14812,14730,15177
20069,11717,6795,10203,19060,19151,13088,9743,18079,8988,19103,7735
20070,16772,15124,11514,12988,1969,19635,15043,8678,13244,19691,9145
20071,3160,13206,18084,8252,17370,17932,18254,19296,13475,11880,11410
20072,2039,6956,10938,19081,5284,14324,14348,3188,5593,16925,4860
20073,12020,5242,8560,17893,16458,5704,345,13476,6544,9405,4085
20074,6051,3593,6327,220,3134,6077,11679,8062,3375,3378,11067
20075,13791,257,17430,4102,8476,14055,5416,8124,16197,1074,16373
20076,10168,6978,14075,1353,13086,17559,2572,3346,14678,15092,5173
20077,7500,3316,19547,17134,19485,4226,7774,12248,8352,16959,7361
20078,5301,2971,7775,13469,11728,19911,11353,10810,16467,1224,9566
20079,2754,9414,19877,13072,11122,17512,14294,7476,1154,19943,11980
20080,2586,4749,4384,7511,13268,19323,3029,14828,7541,6232,10428
20081,19315,14316,17147,9053,15678,6027,8388,19761,1971,6051,19649
20082,11245,13360,9642,19180,664,13913,1655,15227,3145,8139,7645
20083,15053,17232,799,19444,3370,19238,14599,6645,6158,11938,9669
20084,13010,1066,7421,13260,15114,10316,10927,934,4496,658,12666
20085,6409,15396,18361,14910,628,5586,19078,9690,17646,8672,10051
20086,6237,12286,17343,1482,14561,15908,9671,8736,13008,18265,8364
20087,13897,19303,16405,759,9357,17993,12276,13463,14093,4455,11729
20088,13801,3026,15920,17713,18915,7351,19496,9968,782,458,8682
20089,15404,2990,7467,18907,9432,8165,8368,6299,12874,18098,12148
20090,12385,3994,19851,922,6531,3237,12070,15266,8267,10316,272
20091,17991,9331,15098,12324,15563,3227,16754,5239,7098,18494,12535
20092,15258,15403,8806,16214,18185,7811,2013,7074,18618,2306,17141
20093,14663,13893,14345,11813,12622,689,4924,11883,10540,453,7890
20094,2010,19421,7422,7551,17063,9076,3527,17184,11371,15946,6864
20095,18750,6978,2064,18286,4040,3623,13487,8349,945,4993,2045
20096,1744,7073,19586,8633,3236,1213,12293,19413,19367,8042,8011
20097,1502,3424,18224,7357,7497,19199,10473,19588,8926,18143,6614
20098,6589,6715,19017,3933,17601,1980,7801,5400,5517,18624,3421
20099,19410,12530,1645,8648,3715,9097,17097,12966,1194,17473,16496
20100,6894,7973,16707,19476,4903,12321,14073,255,16723,8241,11061
20101,13518,16065,1174,15687,5780,5393,14101,2688,10144,15113,990
20102,1247,2066,683,19019,6524,9413,12151,12594,790,16618,14992
20103,15970,4464,2313,9496,5349,674,2012,14019,13823,1434,14320
20104,19323,7284,19594,12562,10220,16698,4106,10666,4832,16309,9506
20105,14163,19565,8932,5020,16349,15951,7299,7190,17184,401,17875
20106,8794,3645,12160,12130,12803,10975,16130,19048,15486,19096,210
20107,8850,13724,16024,4290,9013,19430,9365,16802,18226,17901,6236
20108,9788,14367,16465,14841,18339,3671,17646,15112,12830,18800,7740
20109,11688,5835,14362,2372,18941,10231,10192,4037,6408,4588,11259
20110,10023,5750,17474,17138,16622,13346,1244,4594,18186,4664,699
20111,15480,2878,1595,8512,3423,15703,16520,14733,3300,10488,10821
20112,5250,13416,3669,11433,16568,7456,11123,13291,400,5636,16865
20113,8761,19423,19995,19214,15031,15177,15098,6488,12643,7124,552
20114,18296,7541,16854,1655,15018,10031,13590,17919,5549,2914,1934
20115,3555,1622,19706,5826,8992,4440,2991,16464,2776,12872,1402
20116,4861,7726,13332,10122,18633,18227,2961,8844,18064,4423,2000
20117,1405,16086,19722,3616,19943,14151,5879,9212,2183,11199,5622
20118,18830,17695,11600,9365,12742,18575,19619,13499,7195,3728,11278
20119,8272,7983,15702,3080,16527,11477,13539,7701,10809,1606,1149
20120,9970,18113,5603,1519,6916,6869,8372,13297,4141,11341,3435
20121,9623,14338,8436,16401,490,653,10178,10460,1719,19309,12837
20122,14593,5787,18783,18980,5807,9577,11574,5091,16325,8187,9330
20123,14751,13141,13956,19516,3074,16834,13214,11531,7280,11584,3926
20124,9691,2966,1216,1992,18117,13840,15876,7069,6620,3047,9611
20125,253,10760,10310,9772,6152,13483,15862,17133,19411,9312,6886
20126,11373,16919,16854,12572,348,16609,6471,13920,1063,13100,16220
20127,2181,13453,14980,875,17566,12169,5828,18264,3563,19887,9975
20128,1920,11602,5625,14656,9789,4756,17313,12984,1845,15624,4374
20129,12529,8076,12504,9888,14922,9570,741,18229,5908,10543,13040
20130,7564,13906,10629,3146,15209,15266,12848,14573,3807,6291,2357
20131,6376,7142,3562,10634,7306,10945,8340,9986,1104,8196,16228
