"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014","sim_015","sim_016","sim_017","sim_018","sim_019","sim_020"
18399,9316,15448,18428,12411,13192,18121,4869,18711,6289,9614,11962,5761,19195,907,5148,155,9896,18520,18707,16400
18400,16009,4537,16024,19012,8325,17797,2709,13245,18591,1799,18337,13556,17017,6513,2182,14711,11969,10513,17731,6081
18401,16192,19268,19745,10447,16344,15984,7713,10643,2067,13412,17542,1311,9729,3901,3155,3274,7598,4050,1591,19333
18402,3412,15332,17244,17261,19294,743,18146,17369,12642,4176,6051,18687,1265,12553,12889,17289,10174,1229,18519,8482
18403,7934,3660,11374,17266,6538,722,4852,10219,10482,17995,14031,9090,6396,15682,9457,8025,1468,15437,4850,6381
18404,1048,8104,360,9473,588,18380,2025,17397,6423,14448,214,2128,11322,16799,13636,15536,17611,9473,7737,9035
18405,16554,13551,19207,15309,11911,4841,4912,12317,13189,9030,5405,4429,4265,4795,1888,13980,11831,14319,16780,11927
18406,4261,13437,17215,8691,8536,6072,12766,872,5781,362,14630,11953,14599,3386,14016,18876,16408,5710,917,11619
18407,19173,9402,5765,10120,14886,12075,15285,2275,17199,12233,10698,2101,12026,6758,6494,17559,12986,12238,8157,6789
18408,16857,16090,19471,12583,9749,5289,6741,1560,5346,11823,18286,12687,9755,11853,4311,3402,134,9871,16304,8495
18409,12160,221,2180,5466,3041,5302,19546,1012,17168,7555,19351,1924,16817,10269,19474,6405,17331,18512,6551,5467
18410,13474,2762,17740,17258,6237,2477,10857,6684,14836,11123,15187,17788,4383,360,5949,9067,17498,6328,170,3573
18411,16020,8605,782,2729,18471,14924,1826,8021,2341,17755,3486,17442,14082,19848,17274,917,112,11763,11871,12464
18412,11889,19742,1597,3316,18196,2910,2668,6996,18508,19541,13070,447,6347,2158,18757,7888,17027,6326,2339,6489
18413,16513,5893,17614,5835,13288,2613,12373,3174,5729,16174,11647,403,6953,12679,5673,15812,19908,15403,13452,8799
18414,14915,6002,7007,4907,18554,13814,3690,13114,17367,3457,4799,4984,6300,10912,19197,5978,17094,2529,19484,9620
18415,5768,14209,15620,10922,2851,13850,7012,1996,18312,16223,11021,6682,550,2794,10883,4651,3820,11142,16825,18232
18416,19416,2604,2691,10395,10200,9173,6295,8018,14535,10972,9294,13020,6952,17203,15905,18515,2532,7337,9479,2295
18417,18846,3423,15713,19396,15187,18108,8083,7732,2270,7793,14603,19948,14874,9618,4146,3505,18195,12334,7086,13865
18418,14816,15803,2292,1304,16364,8950,17277,1415,5558,8415,12758,9784,16812,15612,10264,6409,14327,9902,8867,19498
18419,4972,14492,16315,14825,533,19400,10337,3993,12609,11276,9991,2480,19295,10271,10475,11997,16164,13833,12438,19667
18420,12684,13813,7343,19335,16795,18602,11158,15696,793,4163,7876,8790,17140,10231,4526,10710,2630,1431,13515,11073
18421,19516,19850,14806,6342,2213,963,16686,12965,1854,6504,4452,17226,10677,713,13410,18710,9208,2165,6717,16194
18422,10511,11977,18523,9377,727,15168,15250,19950,4557,18656,3553,15484,2621,18970,12111,15508,4526,122,9998,13155
18423,6897,1155,877,9274,6421,6931,7900,17495,2651,9081,7749,3265,742,1465,10681,13399,10404,4161,12164,4966
18424,692,4973,10575,19457,8901,3537,7770,6589,16045,5662,1838,19839,12608,6002,17650,9448,12095,2043,18237,14297
18425,14738,3758,6640,16830,13296,14694,2513,19131,7774,7633,3800,13168,19589,14964,17977,8529,12043,14678,11897,16593
18426,9766,11648,242,8007,2201,1805,13400,3104,13887,16781,6977,10226,13584,4676,13953,9535,7673,8572,12715,4366
18427,17353,19334,11919,13480,11570,14701,14904,8564,8286,12221,1907,3784,7737,10735,5955,16092,15321,9134,15644,1019
18428,14529,18049,19549,7829,8091,13753,16905,13757,13693,5037,8697,11384,10191,8430,12175,11131,19053,4833,12824,2407
18429,9836,14677,16514,14623,9326,6807,4187,5238,15078,4686,9774,2729,2153,12453,19569,17170,5928,19369,2122,17848
18430,6864,16493,7252,15107,17861,3937,231,17858,10261,3515,13950,11425,16459,11294,8342,375,667,18602,5513,19171
18431,19867,3563,13134,15912,7400,7782,17539,3127,9345,250,18432,8567,7733,12012,17916,15867,8215,4174,19559,8472
18432,1862,17628,11270,16558,18467,18765,15381,13371,1824,3343,13088,7853,9198,12507,11768,14261,15460,8134,13514,11572
18433,14345,4668,7994,17118,6693,16682,1078,17943,6645,11657,3788,18271,7328,1895,4037,4959,10741,16374,10150,19481
18434,3780,18005,8618,17691,2362,4929,7812,19217,17650,19238,7207,5793,19917,12146,5491,2090,16098,10792,15643,13890
18435,19042,1056,11481,10705,16751,14426,1993,10531,18607,19528,8816,8812,294,1707,2867,3708,2245,498,19031,19346
18436,15543,993,1063,13190,8424,19914,8041,9836,14557,15892,12951,7152,8559,18092,1290,6124,19859,14160,3652,4618
18437,4320,6240,5293,17891,14739,14524,19236,4641,7319,7646,12764,1723,10208,1546,15819,7902,13322,13317,13385,10678
18438,7031,13324,8204,4538,11638,4837,19891,15433,10777,8320,2195,1975,9403,4490,8528,4428,15530,9748,11750,14114
18439,11451,5285,2150,17342,11308,17183,3954,12325,11046,11055,2853,18868,2432,6170,15044,11901,5057,15987,15489,11883
18440,6930,17070,16958,9447,3169,18819,12466,9526,9485,7617,4328,6567,10611,2515,2138,1750,8430,7214,17018,5190
18441,19633,9569,11757,2708,15768,8481,13083,4685,5738,16939,16964,16265,11889,19536,18802,5681,3436,8435,11524,4301
18442,11107,11803,4985,12581,1387,17164,12726,17569,17565,9880,5156,19319,707,8978,7552,18960,9976,10881,4137,19349
18443,15112,4423,11860,16757,1499,10877,15698,12732,2259,6380,10095,1873,12784,5130,17613,10044,19920,14097,15563,6728
18444,8929,6833,7419,16728,879,10740,2223,8538,12107,6089,6759,14721,12820,2394,8060,14359,15318,13950,10830,12623
18445,4755,18658,5291,19842,10457,16120,6757,2471,14866,13097,3290,17929,17157,3056,10641,14818,9947,16391,10755,18183
18446,17780,16734,9999,2493,8821,2809,8953,18602,18879,12682,11826,4936,11177,2783,16172,9200,2031,18324,18719,16930
18447,13200,18329,8661,13624,1688,3627,6573,244,19196,10961,15434,18913,8616,408,158,6463,11448,13256,5413,17187
18448,5783,6585,5038,15319,16499,11325,1844,5370,15331,17719,14979,14119,10304,17845,17870,9685,18642,19607,5404,12045
18449,7791,3799,18092,5879,14410,13485,12667,7443,7465,12726,18871,14940,5358,2433,19495,15608,5510,1562,7826,311
18450,17152,9405,16040,13600,8692,3929,3473,11125,4820,10695,2974,5321,11326,11381,18097,15030,10234,417,12245,2034
18451,17240,18467,10152,12052,3437,16245,12491,16761,15396,7097,13926,4072,18034,6002,19806,13087,6559,2863,19800,16293
18452,13416,19255,1388,10137,7258,16115,3260,2412,1789,13095,8200,18168,7729,10574,8066,13533,9863,6255,18438,16560
18453,15596,14687,8547,18537,8727,15035,11570,5825,6665,1793,12857,19574,1675,14269,15068,160,2422,2234,12419,5627
18454,15033,14425,11687,18567,16721,823,12715,17046,6130,7337,1347,6953,10979,13286,9050,11022,698,18746,3760,4243
18455,2606,2802,3017,7027,15990,15635,18695,18815,12461,11081,17469,8289,10400,16519,18619,6642,6915,10995,18177,17341
18456,17138,374,19583,17378,14034,2637,9540,8664,2190,9524,17601,8380,6487,2977,4016,7528,3152,3644,9223,3627
18457,5231,964,3843,9499,9915,18200,10015,2201,1579,5287,5374,6853,4611,13931,18618,6593,17459,3313,13138,10762
18458,11125,7475,10036,3265,614,15217,2980,5792,9431,4572,4940,15595,13303,10618,4579,10104,13146,18280,14305,7365
18459,9935,10154,493,15462,4719,9719,16352,16128,16204,13627,8173,14849,14158,10920,6894,14830,18093,6967,16878,19197
18460,10300,13745,12389,16894,5477,6175,6606,5739,17053,279,7871,1416,4613,18811,8197,6360,4261,2307,5662,6893
18461,5594,14324,14593,19381,18302,17741,4619,5884,2142,18995,1965,11593,17538,17417,14844,2143,1739,5071,4487,17388
18462,3416,12264,1716,13789,785,17526,5756,1074,17596,13237,18994,2072,13461,18405,2690,9717,10460,10240,14227,3807
18463,17202,10120,18994,8877,14510,1737,15363,13854,11511,15706,10741,9579,18626,5996,8822,7101,19054,12388,595,10898
18464,1172,5594,13011,4138,4660,14663,4789,17475,3473,7001,17751,14886,7445,11727,18627,11222,6372,18427,444,11070
18465,12890,14113,18558,9803,10220,3662,4652,14997,12942,7654,9565,15344,9340,7137,19243,8140,2779,3001,10515,5892
18466,9320,4526,15455,3983,19440,555,669,11609,11043,1136,5841,16591,16711,18826,6690,1609,4900,14196,4262,5076
18467,16169,3330,17893,1801,6648,16529,7795,10505,16998,5873,4757,14041,5079,19788,14242,15879,15264,12490,9485,14795
18468,10743,4671,15222,400,15835,11145,16640,17681,13380,14056,5204,16124,14136,15948,10839,18781,3788,14163,4373,3281
18469,8412,1736,18273,4161,14726,15646,18773,1259,19380,7937,15176,14019,1891,13268,10035,19101,16636,9465,17890,1201
18470,4223,19177,17926,4332,11127,17625,2756,11853,19699,19231,5933,9519,1383,19010,9922,304,15857,7605,19999,2610
18471,6428,10253,16703,16398,177,5004,7185,2505,15876,16152,17372,17814,19072,18199,1734,11973,19040,19000,18254,13672
18472,15020,9497,3850,19160,19611,1865,6581,13123,371,5899,5894,8419,6516,2348,15866,988,17751,3684,8279,2567
18473,16474,12409,10500,18138,11324,6655,12129,13977,13659,8373,18949,6978,1352,19719,13874,551,275,10708,6212,15689
18474,17493,18848,5168,4313,3261,14071,2581,19971,16482,1152,715,4353,10083,18704,16645,14683,14203,8448,6928,13880
18475,5504,7650,14932,13774,3898,1638,8172,19914,13075,3758,7065,8162,11522,13784,14214,5929,19146,18866,12908,539
18476,11370,18794,18140,4934,10551,1485,13523,17516,8339,6226,11642,5667,11903,4957,19032,10540,12311,14649,16279,1111
18477,8090,16151,5405,8562,11865,14118,154,9230,9658,14779,4249,17185,11542,13925,5321,19976,8935,3554,5616,15738
18478,8483,6811,13377,11074,13057,14181,16457,8670,14280,12890,13148,17602,7221,13788,10463,2563,19980,17276,10681,6759
18479,2493,3319,4895,5655,13020,19893,2109,4294,15884,10824,492,16269,4884,771,414,13352,17967,930,1589,13340
18480,12753,14679,9596,8453,7719,15737,1636,5038,3356,11749,17531,6851,19930,18137,5806,19647,18348,17533,7927,8231
18481,6896,5830,11140,10566,17010,12063,19640,8065,16695,19170,7355,556,14764,12173,11596,19687,16865,3357,10211,4915
18482,17117,6191,5236,2042,12034,3239,14671,18399,19889,6880,3855,3465,8441,842,7211,3713,12968,17011,1343,6010
18483,16324,7230,1319,7017,4922,14317,7320,8977,3137,17851,642,6574,1671,1974,9667,19914,19899,14022,10566,17258
18484,10497,589,6422,4660,1454,6457,9407,16682,13816,16323,9503,2337,15900,9634,18128,15918,10117,15590,1556,4212
18485,581,19578,13987,741,4984,19562,11985,1552,13558,11537,6800,3959,13665,10239,2649,5913,17384,7752,14174,11410
18486,4321,15650,783,15483,5861,6038,4694,16504,5163,17180,10616,254,19088,17607,4270,11786,15671,15772,19251,1432
18487,1024,18321,10027,3763,5468,16840,5676,7159,1270,9512,3931,15888,1420,15747,6924,15584,9530,18045,1456,3087
18488,8918,18367,12646,19095,5968,3764,10703,4346,10784,470,7781,2103,7088,5883,3250,12606,3461,1168,3504,3765
18489,16116,11336,11455,3455,15194,3792,12078,10168,6695,16680,905,13591,15615,8310,14213,623,15509,1791,16551,1737
18490,6205,15651,1108,2658,8535,17969,9679,17878,10294,12937,11980,10441,5390,11164,8816,5559,8953,9226,16992,18992
18491,330,3568,3505,7596,7983,13754,709,7664,9999,11299,998,2188,4339,7472,10253,16328,14843,12481,13470,14169
18492,11946,11251,14142,13027,10391,15237,8340,18771,7443,17723,3555,1060,9114,8361,7768,12475,9127,13938,2123,7693
18493,18606,19070,4522,16703,10125,12300,11025,3877,9972,13845,3634,12751,6148,990,14876,13583,11107,1391,18639,11938
18494,10073,10430,5658,13661,3487,1389,3322,4609,4550,10005,15184,8290,2195,14449,16224,3409,1992,12490,9002,2971
18495,6176,1976,5089,4960,771,15821,2115,9957,10753,19000,7204,13166,5292,12097,3275,12366,11653,17852,4288,5625
18496,5749,5118,4507,4199,18089,15545,14184,4725,9956,18141,14482,13600,778,1448,15329,10171,278,4998,3373,13764
18497,821,12890,3564,14711,8392,17374,9304,4354,3368,10132,4603,9613,13278,11651,19097,9692,6535,15695,4467,1350
18498,8092,7806,16142,14014,15131,16612,8719,11011,1221,6949,4802,2339,4995,2936,980,11440,3359,15202,18122,4355
18499,9413,6400,5652,15432,19163,18859,12494,13728,3404,7813,3757,19463,15622,14812,1845,12082,13305,7351,15180,17685
18500,6857,8675,7486,18650,18466,19345,7982,5590,19814,4114,19469,10628,17841,11346,3320,19232,18333,2888,11186,3459
18501,2784,5061,10654,12953,1187,17967,11787,10008,11580,1433,7961,7655,7427,1102,7376,12165,14096,10617,3605,9059
18502,18866,19936,7943,2186,4296,1820,10463,13572,7655,10308,4322,229,10136,8274,14942,4635,1028,2529,13983,11294
18503,6941,16333,19458,13718,8058,18888,5466,461,4658,2900,11075,15595,13604,3006,19807,5705,8189,16437,14769,10432
18504,15624,6535,12948,7791,13644,16043,14338,12628,7160,12714,710,11508,12716,11594,5953,1383,15078,12202,3600,15182
18505,4689,16256,12773,16441,6383,18754,4049,14088,15568,19360,251,311,6424,557,9071,1052,2369,17271,17922,16812
18506,4092,17578,11370,3048,19634,11330,12246,13217,8776,16951,394,1505,8029,14193,12548,1719,2102,18777,18243,15362
18507,4776,18237,8330,19536,3917,6395,19418,17557,15819,18902,19184,1013,12705,9132,11570,10036,11506,7565,724,11640
18508,4558,11144,15906,19867,7908,5801,6525,18067,16832,11451,4965,10966,5357,17752,17295,1094,11783,19195,14327,16910
18509,19784,17555,9553,19401,13205,4695,3455,9610,6053,10174,18601,6520,726,10523,2105,3547,6154,15887,17538,2078
18510,6447,13957,11213,15405,16299,10445,3949,19368,10439,5349,800,11985,11041,3525,17529,12791,19349,15311,7607,979
18511,14693,19785,14387,12940,11266,19376,1191,1570,18217,325,1619,909,7649,689,12048,12708,4828,16834,6019,4633
18512,1778,7549,13582,15094,6107,10911,13661,18368,5108,8328,9351,1352,14775,14670,7617,4425,4865,11812,16221,8440
18513,16620,957,19754,3885,1237,19917,17853,5138,7112,14303,12648,5788,13081,10240,12856,3084,8711,11516,9546,13322
18514,14413,10198,3139,11438,4733,10667,11637,19508,10749,19777,13198,14583,350,13915,16622,9021,16317,9814,12264,10919
18515,4083,10682,14053,2295,2337,5485,10915,4888,10928,11958,5597,13252,8826,9906,7639,11660,2194,2275,19496,11932
18516,18853,4455,10262,1329,161,17801,17522,11173,3897,10967,3961,9240,4303,17805,17351,2302,8577,18719,14985,7246
18517,19536,6737,4112,15311,2158,5266,19195,13752,3367,1145,17881,19680,17507,13893,4488,17192,18413,2479,8117,17573
18518,7447,14714,3474,7102,12573,13483,16540,18546,10213,6151,5927,7925,667,17295,18866,17775,5484,5646,222,17506
18519,17981,4301,6001,8950,6096,4379,14538,367,15644,7230,10513,12738,11826,14604,14642,8553,18145,4737,9037,6348
18520,13336,6445,19180,11947,8775,6594,12633,6861,9375,9379,12846,10922,4933,17289,1994,10408,12313,7667,7163,13993
18521,1373,17130,12294,7494,18218,14798,7547,938,12737,14705,15714,11637,16435,9515,13318,13689,17389,15694,18206,18614
18522,4035,2445,16201,2010,2035,11916,5759,1474,15938,5810,9883,17899,8485,7316,3330,17070,11249,1596,8523,9121
18523,5428,310,8639,15090,6371,12184,4565,8946,18636,14742,17982,5423,1033,6809,5015,19507,9679,11220,4607,10468
18524,2356,16748,12086,5138,4693,19363,19588,18756,1548,3739,12036,675,8683,7797,17472,16837,8006,3855,3723,17514
18525,18025,4157,3319,5547,17378,3342,2643,12732,13940,13088,8318,1789,7900,6138,9814,14079,7241,8036,7170,16841
18526,5877,15797,5967,17661,11293,5863,687,8493,3164,17247,17418,1730,18363,10012,11555,14655,16278,315,10598,7679
18527,19478,18789,19045,7674,7022,3387,10422,3965,9810,442,1130,5481,169,13817,16180,1982,8621,2837,15385,15605
18528,15643,15660,2403,11585,8970,12153,14901,725,14436,5598,11975,12755,17393,12054,16878,14049,18423,12423,19424,12247
18529,19754,16290,1299,19481,19462,4166,5760,9901,17220,7917,797,9720,19881,16815,11968,380,19262,4208,5991,10351
18530,18780,887,4813,5668,2424,4554,17393,3674,1041,4661,15408,19890,2029,6133,4680,17386,10297,14698,2435,14917
18531,2990,13030,16948,15937,17175,7719,11428,2483,17558,15606,10809,12925,900,13860,6290,19696,6883,4917,6723,2710
18532,3997,3622,16189,321,5059,9404,12820,19206,9271,8283,990,19170,4438,2462,6699,19330,9687,18070,15314,3661
18533,7891,6383,19746,1031,15728,9818,14134,6433,16059,8841,18786,570,19369,15219,1758,17353,5406,10270,7189,8200
18534,15551,13598,11444,9632,18155,313,3259,12012,2616,5032,11309,16393,4742,14021,8419,9705,18854,11730,2111,17514
18535,10317,1331,17855,12129,8622,15735,2393,8111,5055,14265,329,1049,1862,1925,16338,10682,2247,4250,16637,6789
18536,2458,8278,8955,15228,10299,1222,1199,19565,16271,117,2917,6296,2428,14204,123,8278,5507,9633,6515,11552
18537,10325,3807,16217,7129,13933,3608,14869,17910,957,3845,970,12302,19557,17512,17236,14537,9494,10894,4953,15492
18538,7513,16382,8697,9738,867,2265,18160,13034,15166,9199,7432,1720,9216,18053,18887,10296,16606,14014,3845,7687
18539,1628,12634,14015,6010,9580,14864,731,18461,10151,11544,6227,510,4936,2894,10710,16046,14654,15046,1515,16035
18540,14250,6550,5337,2464,9241,6937,19876,16213,14496,7831,18575,18058,12609,8592,5208,9735,14963,8195,11707,10024
18541,1002,11155,16120,3805,13349,1979,7248,4555,14915,15370,9369,2016,11921,1510,13490,19383,15939,19807,7066,9270
18542,15008,13118,8481,16432,9904,3968,14870,4818,7687,7385,5055,11179,18038,10819,1723,18004,6842,8433,2879,15736
18543,6362,6977,16655,15371,11611,4962,14668,665,13451,13438,13502,3913,8107,14655,12334,933,15655,15717,10438,6337
18544,5901,15061,3994,17319,5897,15627,6539,16743,16124,4152,192,11745,3826,19366,4600,2488,16805,18948,7701,2413
18545,18963,19093,10664,15489,2507,10616,6391,110,6505,13021,7428,7675,15359,8022,7300,16769,6381,10672,17650,6738
18546,1778,6744,5114,14808,10073,13773,204,13426,14741,8274,13721,10073,3209,5832,10427,1577,10034,8581,5027,5081
18547,8728,15512,4071,9698,15078,11815,18755,1259,13993,1751,9952,12619,13606,3527,19463,2293,16776,13704,2698,9817
18548,459,2621,8690,3068,12559,2567,3915,17453,10582,4109,17899,7533,10717,18964,10702,7757,15567,5598,865,1737
18549,18818,3025,12745,16465,16005,1524,11193,6184,1168,4292,14115,17303,12114,4896,10037,8602,1883,1393,7699,18244
18550,11704,10661,17999,10192,16476,2583,3531,3274,6896,19191,7165,18198,16499,11664,11264,9336,4959,4875,19422,10293
18551,15875,5232,9627,2599,7682,9518,16628,6438,1402,5938,12093,16046,6905,8100,16265,754,7530,13338,10531,4883
18552,6354,7367,4101,16405,8150,5459,1409,9885,7252,12841,6787,14078,3551,4898,8084,14437,9687,8450,8870,14279
18553,14122,10797,8339,1256,19711,15107,16329,14731,12897,2409,5748,10152,3715,7264,19862,18608,15553,256,14145,13004
18554,2473,990,1233,410,1770,17343,898,11898,11778,17898,2054,18269,1766,2944,829,3998,17669,8487,16319,18243
18555,9756,11281,19598,7986,18595,12203,6793,4641,16236,15356,8612,5080,1585,10790,4863,7866,18323,16857,18260,18948
18556,398,2687,7027,1257,4954,18164,12106,18598,9965,15565,18491,16597,18909,13505,9093,19233,6123,5799,3625,5510
18557,6903,2998,15642,1506,2055,19254,1537,18377,6866,6293,2482,13065,16935,13350,2588,12352,5014,18900,16191,11098
18558,3155,13956,18453,15927,2063,6294,15024,12389,18721,16235,7365,15162,5775,4231,16305,17808,2125,12809,7538,14741
18559,16840,10416,17732,1529,11103,5729,1975,2566,18351,12485,1787,12725,12268,7256,11295,4017,4838,7062,7911,3652
18560,4954,8014,19890,1434,18709,3932,6439,17936,4892,7182,5215,17562,1226,11477,16584,15659,2312,11074,19720,3005
18561,19424,299,18039,14485,3308,9676,518,19128,17422,15903,1390,19879,11357,18862,9510,19113,13467,6357,8546,8342
18562,19049,1421,5248,100,18600,2670,16416,13322,8995,2815,11886,19986,1460,228,3093,6465,6149,11702,11484,7918
18563,17741,16371,17324,10700,11186,16734,845,2591,3362,2824,4677,6992,11595,13086,8181,12143,4786,2691,5900,17212
18564,8686,16592,12780,9575,1143,6623,7864,15424,17790,9807,3205,14231,4358,844,15972,16402,5756,180,17144,19854
18565,13770,19877,2255,18884,19971,15729,13596,11779,13049,10658,16895,19915,14613,18140,6067,1788,17975,630,14393,7445
18566,7432,9176,12481,8836,8521,5469,7728,18859,17705,13978,8334,13936,7338,11648,14621,5739,17270,6834,3432,18655
