"position","G_2035BALd7_S1-cons","G_2073BALd7_S0-cons","G_2078BALd7_S0-cons","G_2081BALd7_S4-cons","G_7960BALd7_S0-cons","G_7970BALd7_S7-cons","G_7971BALd7_S0-cons","G_7992BALd7_S0-cons","G_BRSVSweden620p4_S0-cons"
8356,34,455,705,41,799,34,1291,302,2060
8357,33,454,708,41,797,34,1288,301,2054
8358,33,458,708,41,796,33,1285,304,2055
8359,33,453,711,41,797,34,1278,301,2042
8360,37,478,725,41,837,35,1339,315,2137
8361,37,485,719,41,834,37,1345,317,2135
8362,37,482,715,41,831,37,1338,316,2118
8363,37,483,714,41,829,36,1343,315,2129
8364,37,479,715,40,832,36,1336,316,2123
8365,37,484,725,40,835,36,1357,319,2128
8366,37,485,718,40,833,35,1358,321,2124
8367,36,484,715,40,828,36,1354,319,2120
8368,37,478,719,39,833,36,1346,320,2114
8369,33,459,699,40,791,34,1304,311,2024
8370,33,461,694,40,790,34,1292,303,2023
8371,31,460,691,40,782,34,1296,306,2001
8372,31,462,683,40,781,34,1297,304,2007
8373,31,464,695,40,777,34,1298,306,2016
8374,31,459,691,40,773,34,1291,304,1997
8375,30,461,691,39,766,34,1285,303,1996
8376,31,457,681,40,766,34,1279,304,1987
8377,31,458,684,40,772,34,1273,301,1992
8378,31,465,689,42,782,34,1293,304,2000
8379,31,466,695,42,780,34,1288,305,2005
8380,31,466,689,42,777,34,1292,305,2000
8381,31,467,692,42,779,34,1291,306,2010
8382,31,466,692,42,773,34,1283,307,2005
8383,31,462,685,42,774,34,1281,302,1989
8384,31,467,686,42,768,34,1278,305,1984
8385,31,465,687,42,768,34,1287,305,1990
8386,32,463,688,42,772,34,1291,303,1985
8387,32,461,690,40,768,34,1276,303,1980
8388,32,461,690,40,764,34,1281,304,1990
8389,33,456,684,40,761,34,1281,304,1985
8390,32,460,685,40,768,34,1282,303,1981
8391,32,459,693,40,778,34,1293,306,1991
8392,32,459,688,40,773,34,1281,302,1978
8393,31,458,684,40,774,34,1278,303,1985
8394,31,457,690,40,777,34,1281,302,1977
8395,31,456,686,40,776,34,1280,305,1974
8396,31,460,692,40,776,34,1279,307,1976
8397,31,457,685,40,777,34,1284,303,1968
8398,31,454,682,40,768,34,1281,305,1966
8399,31,452,684,40,770,34,1274,301,1954
8400,31,448,678,40,765,33,1265,306,1939
8401,31,450,681,40,772,33,1259,304,1942
8402,31,447,685,40,767,35,1270,304,1939
8403,31,448,687,40,778,35,1268,307,1955
8404,31,451,687,40,785,35,1273,312,1964
8405,31,452,692,40,777,35,1281,309,1958
8406,31,453,690,40,785,35,1283,312,1965
8407,31,457,694,40,788,35,1289,311,1965
8408,31,458,698,40,792,35,1284,312,1965
8409,31,456,691,40,786,35,1286,314,1967
8410,31,449,692,40,782,35,1285,314,1964
8411,31,448,683,40,772,34,1257,310,1914
8412,30,437,669,40,758,34,1229,302,1858
8413,30,438,661,40,757,34,1226,300,1853
8414,29,430,661,40,758,34,1219,294,1854
8415,30,429,658,40,757,34,1214,297,1861
8416,30,436,659,40,759,34,1223,298,1866
8417,30,429,653,40,754,34,1219,299,1852
8418,30,428,651,40,754,34,1224,298,1851
8419,30,429,654,40,752,35,1220,297,1855
8420,30,433,656,38,751,35,1216,299,1849
8421,30,429,654,38,741,35,1214,295,1842
8422,29,429,651,38,747,34,1207,300,1834
8423,29,430,651,38,748,33,1212,296,1835
8424,29,426,655,38,744,33,1209,301,1845
8425,30,415,656,36,743,31,1198,300,1836
8426,29,411,649,36,748,32,1196,290,1828
8427,29,405,649,38,742,31,1199,292,1810
8428,29,410,648,38,752,32,1204,290,1806
8429,29,402,645,37,742,32,1192,287,1784
8430,28,405,652,37,747,32,1192,289,1795
8431,28,403,649,37,749,32,1185,285,1799
8432,27,394,631,36,730,31,1146,273,1726
8433,26,387,632,36,733,32,1147,273,1710
8434,25,379,629,34,749,31,1153,268,1628
8435,25,390,634,33,767,31,1166,268,1634
8436,23,380,620,32,756,31,1153,261,1581
8437,24,374,613,32,739,30,1127,252,1552
8438,24,373,609,31,736,30,1126,254,1542
8439,23,373,611,33,738,30,1131,256,1532
8440,24,370,615,33,735,30,1132,254,1529
8441,24,370,611,33,738,30,1131,256,1532
8442,24,371,614,33,735,30,1114,251,1516
8443,22,315,519,29,632,27,932,209,1155
8444,22,304,508,29,623,26,918,205,1133
8445,20,294,501,28,608,26,895,200,1096
8446,21,295,510,28,623,26,907,203,1101
8447,21,296,507,28,630,26,914,204,1103
8448,22,299,508,29,609,25,903,196,1066
8449,22,299,506,29,608,25,904,194,1065
8450,22,297,508,29,606,25,901,195,1071
8451,23,302,508,29,604,25,900,192,1079
8452,23,300,508,29,605,25,903,191,1078
8453,23,300,511,29,613,25,905,193,1077
8454,23,298,508,29,602,25,900,193,1075
8455,22,278,486,28,576,25,837,183,972
8456,22,269,486,28,571,25,828,181,956
8457,22,269,481,28,570,25,828,180,954
8458,22,271,489,28,571,24,826,184,959
8459,22,266,489,27,565,25,822,180,952
8460,22,259,479,27,548,24,803,178,921
8461,22,259,482,28,547,24,802,177,926
8462,22,260,487,28,547,24,797,180,921
8463,23,266,506,28,556,24,812,183,931
8464,22,268,509,29,556,24,811,184,939
8465,24,272,505,30,561,24,812,181,936
8466,24,271,503,30,560,24,809,182,944
8467,24,271,510,30,560,24,811,178,941
8468,24,269,513,30,562,24,811,181,944
8469,24,271,512,30,559,24,807,181,937
8470,24,276,513,28,564,24,812,185,943
8471,23,267,509,28,564,24,807,179,937
8472,24,266,504,28,551,23,796,170,919
8473,24,265,498,28,552,23,795,174,919
8474,24,268,498,27,559,23,789,171,920
8475,24,271,502,28,564,23,789,176,934
8476,24,268,503,28,567,23,797,175,931
8477,24,271,500,27,564,23,799,175,928
8478,24,272,505,28,565,23,795,178,938
8479,24,275,505,28,564,24,791,175,934
8480,24,272,504,28,560,23,784,171,937
8481,26,292,539,28,583,24,823,188,996
8482,27,289,529,28,579,24,817,187,990
8483,27,280,530,28,565,23,798,189,970
8484,27,274,524,28,553,23,782,180,954
8485,27,276,535,27,553,22,782,182,960
8486,27,280,539,28,573,23,793,188,969
8487,27,276,538,28,569,23,789,188,970
8488,27,280,533,28,566,22,785,187,971
8489,27,278,533,27,556,23,775,186,967
8490,23,254,490,25,516,20,708,169,849
8491,23,253,490,25,516,20,708,169,852
8492,23,256,492,25,516,20,713,172,854
8493,22,259,494,25,518,20,713,173,860
8494,23,262,492,25,517,20,712,172,858
8495,20,248,484,23,502,19,669,166,803
8496,20,250,480,23,505,19,670,165,804
8497,20,247,477,23,503,19,665,167,803
8498,20,248,478,23,504,19,668,166,799
8499,19,244,476,23,504,19,661,163,797
8500,19,244,463,23,489,17,653,161,778
8501,19,245,467,23,489,18,651,161,786
8502,19,242,462,22,489,18,643,161,772
8503,19,245,465,23,482,18,637,162,768
8504,18,246,463,23,484,18,635,164,773
8505,19,242,464,23,483,18,635,163,771
8506,20,241,463,23,483,18,630,159,769
8507,20,242,459,23,482,18,637,163,776
8508,20,242,461,23,480,18,636,162,781
8509,20,241,467,23,484,18,641,162,775
8510,20,245,464,23,483,16,644,162,777
8511,20,244,468,23,485,18,638,161,779
8512,20,242,469,22,483,18,638,160,776
8513,20,242,468,21,483,18,636,164,777
8514,19,240,463,21,476,19,632,162,776
8515,20,248,468,22,491,19,640,165,782
8516,21,245,470,23,492,20,641,167,784
8517,21,245,469,23,491,20,633,165,786
8518,19,248,465,23,487,20,633,165,783
8519,20,247,460,24,485,19,631,165,784
8520,20,248,465,24,481,19,634,166,783
8521,20,245,474,24,490,19,644,167,793
8522,19,247,470,23,488,19,640,169,794
8523,20,255,490,26,525,18,668,168,818
8524,19,250,475,26,495,17,641,160,787
8525,19,250,476,26,494,17,641,159,787
8526,19,252,478,26,495,18,645,161,783
8527,19,251,477,25,493,17,644,158,784
8528,19,245,469,26,486,18,632,159,776
8529,18,243,474,26,484,18,631,161,767
8530,18,228,447,25,462,18,585,147,733
8531,19,232,459,25,491,18,605,155,743
8532,19,205,407,23,452,15,519,143,673
8533,19,209,413,23,452,16,516,144,668
8534,19,211,413,23,447,16,508,146,661
8535,19,209,413,24,443,16,508,144,666
8536,18,210,410,24,440,16,503,143,651
8537,19,211,411,24,445,16,508,145,658
8538,19,209,412,23,448,15,504,145,659
8539,19,205,416,23,451,15,508,147,652
8540,18,194,396,23,423,15,466,131,589
8541,16,192,395,24,422,15,455,133,593
8542,18,189,392,24,417,15,451,134,588
8543,18,183,389,23,411,15,444,133,578
8544,17,188,386,24,413,15,441,132,582
8545,18,186,391,24,415,15,442,132,584
8546,18,190,386,24,411,14,432,133,583
8547,18,186,384,24,406,15,424,133,573
8548,18,182,383,24,412,14,418,131,569
8549,18,183,387,24,414,14,419,131,570
8550,18,183,386,23,405,14,416,132,563
8551,18,181,387,23,408,14,420,131,568
8552,18,177,379,23,407,14,411,132,565
8553,18,180,381,24,402,13,407,131,562
8554,18,186,389,24,405,12,410,133,567
8555,18,185,386,24,412,12,410,134,567
8556,18,180,383,24,407,12,408,132,567
8557,18,182,385,24,410,12,407,130,563
8558,18,182,383,24,402,12,408,130,558
8559,18,188,390,24,398,12,413,127,565
8560,18,191,387,24,397,12,424,129,568
8561,18,191,390,24,396,12,424,129,570
8562,18,191,390,23,395,12,423,128,570
8563,18,189,388,24,391,12,418,129,566
8564,18,190,394,24,388,12,422,127,568
8565,18,191,403,25,398,12,431,131,569
8566,18,189,405,25,411,12,434,131,562
8567,18,192,399,24,409,12,427,132,567
8568,16,195,402,26,415,12,438,131,575
8569,16,192,405,26,413,12,432,128,565
8570,16,198,411,26,417,12,442,130,569
8571,16,198,408,26,420,12,444,131,563
8572,16,198,411,26,413,11,439,129,567
8573,16,203,415,27,417,12,448,130,581
8574,16,200,407,28,414,12,440,130,565
8575,17,205,404,29,414,12,448,135,576
8576,17,204,410,28,415,12,449,135,581
8577,17,193,400,28,405,12,437,134,563
8578,23,201,409,28,413,12,446,137,579
8579,24,198,402,28,413,12,445,139,579
8580,24,202,408,28,423,12,460,138,585
8581,24,202,410,28,429,12,464,139,590
8582,24,199,406,27,418,12,452,138,584
8583,25,213,426,28,464,11,490,146,620
8584,23,212,417,29,457,13,481,141,595
8585,23,210,420,29,459,12,481,141,599
8586,23,216,420,29,457,13,480,141,597
8587,22,204,404,28,438,13,462,134,582
8588,22,203,406,26,439,13,460,134,581
8589,21,203,404,28,434,11,458,128,571
8590,21,201,398,28,431,11,453,129,571
8591,21,201,398,28,425,11,456,130,571
8592,20,183,354,25,371,9,418,123,496
8593,20,179,356,25,366,9,414,121,494
8594,20,182,354,24,365,10,408,121,485
8595,20,186,355,23,373,10,418,124,495
8596,18,185,358,24,367,10,415,124,492
8597,18,186,358,25,370,10,415,123,492
8598,18,186,357,25,368,10,413,123,487
8599,18,184,357,25,366,10,411,123,493
8600,18,187,356,25,357,10,406,123,486
8601,18,184,356,25,357,10,406,121,488
8602,18,188,355,25,358,10,405,122,489
8603,18,188,353,25,359,10,405,123,495
8604,18,191,353,25,357,9,409,122,498
8605,18,191,356,27,374,9,418,123,517
8606,18,194,358,27,374,9,418,124,515
8607,18,194,363,28,376,9,431,125,531
8608,18,193,361,28,377,9,429,124,525
8609,18,196,361,28,377,9,435,126,533
8610,16,195,359,28,373,9,434,124,536
8611,16,194,354,28,373,9,437,121,538
8612,16,196,362,28,371,9,435,124,541
8613,16,200,369,28,382,9,447,123,543
8614,16,196,359,27,381,9,447,124,538
8615,16,204,366,28,392,10,459,125,577
8616,16,202,372,28,395,10,465,124,588
8617,16,206,381,29,408,10,469,127,599
8618,16,206,375,29,407,10,464,124,597
8619,16,205,385,29,413,10,470,129,608
8620,17,228,414,30,454,12,499,143,675
8621,17,223,412,30,454,12,496,140,677
8622,17,225,414,30,454,13,494,142,683
8623,17,225,414,30,451,12,490,143,683
8624,17,223,416,30,452,12,493,140,680
8625,17,224,418,30,453,12,494,142,678
8626,17,223,414,30,450,12,491,142,686
8627,17,223,411,30,449,12,491,142,684
8628,16,221,408,29,449,12,487,143,685
8629,15,219,406,28,441,12,479,140,672
8630,16,225,412,29,451,12,490,144,691
8631,16,223,411,28,453,12,489,143,699
8632,17,225,411,28,452,12,491,144,694
8633,17,227,411,28,453,12,493,144,695
8634,17,228,414,29,455,12,490,144,691
8635,17,228,414,29,455,12,493,144,695
8636,17,228,410,29,457,12,492,146,704
8637,17,228,414,29,458,12,494,147,706
8638,17,228,416,29,465,12,498,144,714
8639,18,228,412,29,465,12,498,145,707
8640,18,237,422,30,472,14,510,149,738
8641,18,239,425,30,473,14,508,151,750
8642,19,238,418,30,479,14,513,153,760
8643,19,242,429,30,478,14,518,154,772
8644,19,241,427,30,477,14,518,154,767
8645,19,241,431,30,481,14,516,153,774
8646,19,247,431,30,486,16,521,158,782
8647,21,261,469,31,518,17,575,168,872
8648,21,263,472,30,525,17,582,166,881
8649,21,265,471,31,527,17,577,163,882
8650,20,261,469,31,525,17,574,165,872
8651,21,263,472,31,527,17,575,164,873
8652,23,269,477,31,535,19,585,167,895
8653,23,270,479,31,537,19,587,166,894
8654,23,270,476,32,538,19,587,167,899
8655,23,273,474,31,541,19,587,170,900
8656,22,271,466,32,530,19,580,167,896
8657,23,274,466,32,536,19,589,168,904
8658,23,276,475,32,539,19,592,169,915
8659,24,280,477,32,547,19,603,169,926
8660,23,277,479,32,543,19,603,171,925
8661,23,277,477,31,543,19,604,168,928
8662,25,288,507,32,572,20,653,184,989
8663,25,289,504,32,571,20,654,184,992
8664,24,291,505,32,572,21,654,186,998
8665,25,289,505,32,567,21,654,187,997
8666,25,287,504,32,563,21,644,187,993
8667,25,287,510,32,558,21,649,185,992
8668,27,288,511,32,574,21,663,188,1007
8669,26,286,507,33,576,21,660,186,1011
8670,26,289,512,33,581,21,668,184,1014
8671,26,287,501,32,569,20,658,186,1001
8672,27,287,505,32,566,20,658,186,1006
8673,27,288,504,32,566,20,659,184,1010
8674,27,288,504,32,568,20,661,183,1005
8675,27,289,500,32,571,20,662,186,1019
8676,28,291,508,32,575,20,666,187,1024
8677,28,292,504,32,569,20,666,187,1022
8678,28,292,503,32,571,20,664,185,1015
8679,28,287,504,31,567,20,666,181,1008
8680,29,290,501,32,564,20,667,181,1012
8681,28,291,496,31,568,21,667,183,1022
8682,28,296,504,30,571,21,668,185,1027
8683,28,292,504,32,568,21,671,184,1030
8684,28,295,499,32,572,21,676,183,1033
8685,28,293,505,32,574,21,676,185,1038
8686,29,300,513,34,582,21,694,188,1055
8687,28,302,510,34,583,22,692,189,1062
8688,28,302,512,33,583,22,690,189,1062
8689,28,303,513,34,586,22,694,189,1067
8690,28,304,520,30,582,21,696,192,1074
8691,28,303,515,31,583,21,697,191,1073
8692,28,300,514,31,582,21,698,191,1077
8693,27,298,510,31,583,21,693,188,1072
8694,28,302,514,31,586,21,695,190,1084
8695,28,296,509,31,580,21,693,191,1072
8696,28,294,511,29,576,21,686,187,1069
8697,29,295,512,30,581,21,691,190,1069
8698,29,303,520,30,592,21,703,190,1090
8699,30,307,526,30,593,21,714,191,1104
8700,30,308,531,30,593,21,714,191,1100
8701,30,305,521,29,588,21,704,189,1088
8702,30,303,522,29,584,21,700,186,1085
8703,30,307,521,29,583,21,708,189,1099
8704,31,306,519,29,584,21,705,189,1112
8705,31,303,525,29,584,21,704,189,1112
8706,31,308,520,30,589,21,702,189,1115
8707,31,306,517,30,586,21,704,187,1113
8708,30,303,509,30,582,20,691,187,1100
8709,30,298,508,30,585,20,695,188,1095
8710,30,303,510,30,584,20,693,185,1100
8711,30,301,503,30,596,20,699,189,1114
8712,30,305,511,30,601,20,702,191,1116
8713,30,305,513,29,599,22,706,189,1114
8714,30,306,515,30,603,22,704,192,1123
8715,30,302,502,30,592,22,703,190,1107
8716,29,303,499,30,588,22,691,189,1098
8717,29,302,500,29,583,22,693,188,1103
8718,30,300,498,29,581,22,700,184,1096
8719,29,302,497,29,587,23,697,188,1110
8720,28,296,502,29,581,23,691,189,1096
8721,30,295,491,28,580,23,695,189,1104
8722,30,294,499,28,582,23,693,185,1107
8723,31,296,496,27,577,23,694,186,1108
8724,31,302,494,28,578,23,695,188,1103
8725,31,304,504,29,581,23,699,189,1116
8726,32,302,502,29,578,23,699,188,1118
8727,32,303,506,29,584,23,705,187,1128
8728,32,298,502,28,582,23,694,188,1111
8729,32,292,495,28,574,23,692,186,1110
8730,33,295,496,29,576,23,691,182,1105
8731,33,295,497,29,580,23,691,185,1102
8732,33,296,499,30,582,23,692,185,1100
8733,33,288,498,30,568,23,689,177,1088
8734,31,277,482,30,564,23,676,172,1060
8735,31,276,484,30,555,23,670,175,1055
8736,32,277,486,29,560,23,666,175,1063
8737,31,279,489,30,565,23,669,177,1060
8738,33,278,488,30,563,23,666,173,1058
8739,34,277,493,29,570,22,668,175,1060
8740,34,272,486,30,567,22,664,175,1056
8741,34,271,493,30,570,23,666,177,1059
8742,34,274,492,30,571,23,674,181,1065
8743,34,276,494,30,574,23,673,180,1076
8744,34,273,493,30,572,23,671,179,1064
8745,34,271,486,30,564,23,662,176,1051
8746,34,274,494,30,570,23,673,179,1056
8747,34,272,492,30,566,23,670,178,1051
8748,33,273,485,29,564,23,668,178,1043
8749,34,272,486,28,563,23,665,179,1040
8750,34,267,479,28,545,23,646,168,1003
8751,34,268,482,28,552,23,653,171,1014
8752,35,269,485,28,552,23,649,171,1017
8753,35,269,479,28,540,23,648,172,1003
8754,35,268,482,28,554,23,652,175,1014
8755,35,263,474,27,541,23,639,169,989
8756,35,265,479,28,547,23,647,171,993
8757,34,261,473,28,541,23,638,168,993
8758,35,262,472,27,540,23,635,169,989
8759,36,261,467,27,533,23,641,169,981
8760,36,266,469,26,540,23,649,169,981
8761,36,264,469,26,526,23,633,169,974
8762,36,265,466,26,530,23,634,169,979
8763,36,265,462,26,528,22,622,164,966
8764,35,253,457,26,513,22,612,161,937
8765,33,240,434,22,487,18,579,154,880
8766,32,240,433,22,477,18,570,153,874
8767,31,240,429,22,481,18,566,153,870
8768,30,238,435,22,479,18,565,154,868
8769,31,226,426,22,468,18,546,148,806
8770,31,225,427,22,472,17,540,149,810
8771,30,230,427,22,470,17,543,151,815
8772,30,227,425,22,472,17,542,147,812
8773,30,227,425,22,472,17,548,150,812
8774,30,228,426,22,474,17,544,150,819
8775,29,226,421,21,465,17,536,146,810
8776,31,227,422,22,467,17,535,149,806
8777,30,215,398,22,443,16,523,139,752
8778,32,216,400,22,445,16,529,142,762
8779,32,206,386,21,437,14,518,142,716
8780,32,207,392,22,437,15,511,142,717
8781,31,204,387,21,435,15,507,140,699
8782,30,206,388,21,440,15,517,143,708
8783,31,203,389,21,440,15,518,142,713
8784,31,207,389,22,436,15,519,143,716
8785,30,204,387,22,434,15,514,142,706
8786,30,196,369,20,415,15,489,136,646
8787,29,195,370,20,408,15,482,136,644
8788,28,190,358,20,397,15,476,131,627
8789,29,188,352,20,395,14,472,129,616
8790,29,187,354,20,388,14,474,129,617
8791,29,179,349,21,382,14,462,118,583
8792,29,179,350,21,379,14,456,116,582
8793,27,175,348,21,376,12,451,113,572
8794,28,173,344,20,368,12,449,114,567
8795,27,174,341,21,363,12,444,115,565
8796,27,173,342,21,362,12,445,114,556
8797,27,176,337,21,361,12,448,112,557
8798,27,174,335,21,362,12,442,113,558
8799,27,174,336,21,360,12,437,112,547
8800,26,174,337,21,360,12,443,114,552
8801,26,173,339,23,374,13,454,117,558
8802,25,172,340,23,371,13,450,116,554
8803,25,175,337,23,372,13,448,115,555
8804,24,173,333,23,364,13,443,115,550
8805,27,171,335,23,366,13,445,115,552
8806,26,173,337,23,366,13,446,112,548
8807,27,171,342,22,370,14,453,114,556
8808,27,176,342,22,390,16,462,119,569
8809,27,177,345,22,394,16,457,117,576
8810,29,177,350,22,384,16,455,116,584
8811,29,175,344,22,383,16,451,115,582
8812,29,177,343,22,378,17,446,115,585
8813,31,178,352,22,388,17,457,120,588
8814,31,175,354,22,387,17,455,120,590
8815,31,177,361,22,400,17,460,120,602
8816,31,173,362,22,400,17,457,120,597
8817,27,168,350,22,377,18,434,117,583
8818,26,173,350,22,384,17,432,116,595
8819,22,166,333,21,370,17,413,116,583
8820,23,171,332,21,366,16,415,116,588
8821,23,166,325,21,362,16,412,113,579
8822,18,168,318,20,348,16,399,107,561
8823,18,168,321,20,352,15,401,108,558
8824,18,165,315,20,352,16,394,106,554
8825,18,167,314,20,348,15,395,107,549
8826,18,166,307,20,341,16,391,106,543
8827,18,162,305,20,333,16,385,107,536
8828,19,164,312,20,340,16,392,105,536
8829,20,168,311,20,349,16,397,107,545
8830,20,168,314,20,349,16,392,108,546
8831,20,170,312,20,352,16,391,106,550
8832,19,168,311,20,349,16,392,108,549
8833,19,168,316,20,350,16,393,109,554
8834,19,169,318,20,353,16,395,108,550
8835,19,167,321,20,363,16,405,110,555
8836,19,183,335,20,397,18,443,118,594
8837,20,185,341,20,402,19,451,118,614
8838,20,179,337,20,403,19,448,115,623
8839,19,181,341,20,403,19,453,117,624
8840,19,181,342,20,403,19,457,117,627
8841,19,180,340,20,406,19,452,117,632
8842,19,180,337,20,408,19,452,116,632
8843,19,181,339,20,408,19,448,115,630
8844,18,179,338,20,408,19,452,115,626
8845,17,178,332,19,402,18,443,110,615
8846,18,183,327,19,413,18,458,113,632
8847,18,184,343,19,418,18,464,114,636
8848,19,183,349,19,416,18,470,110,644
8849,19,184,351,19,421,18,474,112,652
8850,19,186,355,19,428,18,478,112,660
8851,19,187,354,19,428,18,476,115,657
8852,20,189,352,19,424,18,475,115,661
8853,21,192,356,20,432,18,497,117,682
8854,21,193,364,20,435,18,498,118,681
8855,21,193,360,20,429,17,491,117,673
8856,21,195,360,20,431,17,492,114,674
8857,21,193,358,20,425,17,489,116,677
8858,21,194,347,20,428,17,485,115,680
8859,21,195,355,20,420,17,490,115,683
8860,22,197,358,20,424,17,500,119,695
8861,22,196,348,20,426,17,493,118,697
8862,22,192,354,19,417,16,486,113,687
8863,22,198,361,19,433,18,497,121,712
8864,21,211,364,20,444,18,505,124,730
8865,21,214,362,20,445,18,508,125,741
8866,21,214,360,20,443,18,503,124,737
8867,21,214,360,19,441,18,506,125,735
8868,21,214,365,20,451,19,515,126,743
8869,22,215,373,20,454,18,516,124,744
8870,22,213,373,20,456,18,513,125,741
8871,22,212,368,20,455,19,512,125,739
8872,22,212,371,20,445,19,508,125,740
8873,22,209,370,20,442,19,509,125,738
8874,22,211,361,20,447,19,510,125,737
8875,22,211,362,20,446,18,504,127,736
8876,22,208,361,20,447,19,505,125,733
8877,22,212,362,20,442,18,504,126,732
8878,22,214,369,20,444,18,505,127,738
8879,22,211,367,20,444,18,504,127,737
8880,22,216,367,20,441,18,503,124,738
8881,22,208,367,20,441,16,502,126,733
8882,22,208,363,20,438,17,501,125,737
8883,21,212,369,20,444,17,503,126,731
8884,21,212,370,20,442,17,502,126,732
8885,21,216,369,20,443,17,508,126,738
8886,21,219,371,21,443,17,515,127,737
8887,21,217,369,21,439,17,512,128,735
8888,21,215,369,21,437,17,512,126,739
8889,22,218,368,21,436,16,511,129,746
8890,22,216,363,21,434,17,509,130,741
8891,22,218,364,21,436,17,510,129,737
8892,23,219,375,24,442,17,513,134,759
