"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014","sim_015","sim_016","sim_017","sim_018","sim_019","sim_020"
14921,5949,7008,19375,7842,13579,12242,13622,864,15657,7233,10800,15989,17522,5608,17257,11838,9295,15636,2536,7496
14922,18205,918,15707,17759,14454,8264,17238,15152,16175,17879,10874,6229,16915,7615,16306,5502,16995,12815,11227,5097
14923,3012,8435,4326,1177,8703,17354,4267,14916,5136,15682,18119,4203,13187,4972,740,7123,17618,13799,17587,14178
14924,16700,12131,13453,5090,16113,13123,16758,1221,4819,8412,10799,19503,904,12664,2701,16890,9387,18853,15228,16627
14925,6015,2930,2533,1705,14888,9972,791,14477,6545,12614,9734,4501,10406,9736,7497,2580,13846,13363,3273,7050
14926,6155,12832,12241,776,15667,2735,10982,17391,5191,7718,19240,12268,14514,11498,1469,5353,17985,11919,11429,10556
14927,3935,15976,3632,12984,9339,13009,9163,14016,17625,17938,11543,17403,7925,5954,18958,13904,5243,14357,7851,4293
14928,12324,19521,240,15050,193,18502,12886,18772,10178,15907,4800,11003,13971,16468,14897,462,5179,13803,17518,10510
14929,13220,19417,16320,5787,16655,14704,9117,12128,10692,11686,17760,1476,18676,7023,16301,5385,4590,3096,11243,19583
14930,3417,9538,14442,2773,9173,17627,9199,284,11948,2302,19731,6376,13689,17764,16243,14317,8488,8952,18139,2663
14931,1269,9260,3694,19308,9853,18146,14933,8633,954,14836,248,8190,10255,6493,17812,18976,10813,6741,5352,12085
14932,8071,9302,13318,9489,11117,9471,4453,9216,16170,4746,9226,15954,15820,15713,6370,15437,1909,5901,15449,12610
14933,2075,9115,603,6278,17829,7626,2587,3920,6839,16059,18357,14338,12035,10479,10620,3569,10368,15803,2402,2025
14934,16503,12959,17374,2217,13635,4605,15880,7929,10391,15712,15003,7499,711,18008,562,4997,5936,4559,13615,7505
14935,19842,4182,14489,16371,1500,7875,17337,7672,8904,8539,16723,3708,15283,19542,18359,6552,12559,15622,5987,2169
14936,7417,15532,4987,14097,1942,9547,10166,13356,2106,16207,18460,12421,17413,6291,377,11405,17373,12909,9592,1442
14937,10787,13777,9008,7534,18518,5569,326,15867,3284,18847,2640,19752,2016,15171,9649,11736,1442,6777,3688,14363
14938,15676,12319,2050,1089,11792,2878,11425,9189,16778,7966,3437,19042,9494,5386,15309,3545,13558,4238,18067,16523
14939,12047,12700,11628,3666,17969,420,19974,6273,16221,18122,9349,9879,7588,5546,15191,5078,4676,8045,7179,18779
14940,6291,19314,9358,7726,862,5000,7106,385,9466,19621,5399,17611,3264,5732,11159,2347,18969,1033,19062,8814
14941,19123,3410,8328,7792,13873,6308,18131,13824,19939,901,13394,10805,6489,14171,8158,15119,2149,13459,9825,1443
14942,2768,15843,9507,16733,2124,2625,17442,685,456,9888,18370,3697,17458,12882,6965,10201,16981,8938,3416,8503
14943,15511,15582,11630,17600,11857,4466,16559,16500,11932,6687,16081,6635,7262,12004,19315,19826,11239,8165,5841,2839
14944,18385,19870,16847,19550,17008,6283,11152,3074,1489,13868,4329,4927,16315,8357,11849,4981,10347,5066,3186,8641
14945,10751,6128,12568,9652,16553,14154,13443,4084,19379,11943,5033,18395,1344,9730,9727,7480,324,6387,18458,10810
14946,3280,17717,8329,16387,7206,6439,13481,15274,2892,13336,11208,19497,13336,6075,12993,14111,5952,3968,9166,8903
14947,19086,18916,5236,7792,2750,11127,1526,14697,5153,7769,852,569,6321,13306,8614,13977,12343,18519,12489,6485
14948,5142,3826,18932,13529,16434,5534,9836,7030,6967,14637,12603,19662,14001,3444,18352,13413,19606,7115,14369,17411
14949,1791,7877,5497,13458,4835,12405,8657,10021,7661,14147,18791,5081,16741,13416,5309,11315,15953,18596,8019,18244
14950,6751,5870,9261,7862,2426,9066,15267,8717,5348,7265,17840,16204,12677,14577,225,7398,6942,8780,19599,2929
14951,14341,9875,8516,5924,6187,12647,1601,17909,11699,1859,18888,13460,8805,11480,7406,7307,2927,4367,3052,15137
14952,8494,7312,14936,6201,12299,4865,5265,15731,4994,12333,2278,2489,9330,7590,16432,801,15897,8896,254,14467
14953,5144,15376,17565,19312,8834,6851,10977,13401,12973,18454,4024,3961,15660,3617,13670,6218,16262,8664,12444,11379
14954,18014,10843,15122,3859,7465,9603,5050,16940,15126,14978,2199,2588,8377,16784,7313,12670,6399,15395,16703,15944
14955,12759,16721,13053,7068,7412,6620,8853,9296,3731,3468,4090,13108,16280,15335,2712,16285,1133,5568,3251,7205
14956,18256,14354,4855,19791,6043,17826,639,13719,18983,19998,9009,15860,17440,12651,2324,19277,3799,8965,8395,7553
14957,17566,9602,1878,9966,17879,15461,10673,3074,9133,1705,11624,6036,19057,7367,10561,16926,3471,1248,7658,7172
14958,18105,10157,19006,18824,8123,1920,9356,1747,2040,9372,11000,3666,136,12203,541,14845,18547,8071,2520,14211
14959,7451,2630,10446,9650,11343,8391,114,17717,12697,15210,1659,16375,14567,5047,14642,166,6395,5567,14938,19015
14960,8826,9417,12177,6241,2874,5733,8346,2103,2757,17926,16505,10232,12278,16567,2597,19375,6621,18405,9119,10066
14961,6451,19031,9298,5018,14528,14733,2682,14159,11383,3615,11034,4545,12756,16011,3703,18219,4367,14064,15200,17320
14962,9976,9321,16743,11923,9647,4954,7273,4269,7302,3591,14404,6603,15535,6524,18915,8229,11120,12719,17177,2261
14963,9650,9030,19736,6570,4781,9861,2240,11142,11841,11804,8643,3083,1276,10088,11114,16288,4966,10777,19612,9273
14964,3432,13126,7847,15363,13899,13848,10175,4925,325,6847,4242,15738,7328,8327,18390,10471,14258,5374,8020,12267
14965,11983,16610,1714,5162,3919,11680,13940,17969,12181,12637,5668,4005,15486,5251,5316,10371,286,17235,15748,5447
14966,13464,235,9554,6429,14695,6072,15977,9665,15938,2821,6779,693,8351,8948,1099,3952,9681,8312,9820,19695
14967,2791,1140,7886,16729,10857,12622,15142,7281,2684,19497,12761,16986,5821,15341,837,8098,13350,1220,15901,7523
14968,16132,271,13003,18864,14453,9187,2021,17374,12889,5899,3386,6165,19723,16042,19756,15702,10546,12068,10093,3760
14969,9869,17375,18465,5758,641,17570,18405,3733,4440,7616,791,915,10266,9114,19596,11205,5867,1231,16070,7711
14970,1047,3987,16656,8880,18882,12977,10822,17490,18278,13238,6956,13936,6418,19575,7039,6491,14980,10839,2169,13906
14971,530,5637,8043,5260,6542,19413,14102,373,13584,13472,12412,1779,12061,241,18772,18485,6834,4747,14048,1255
14972,17329,3218,16576,19374,15909,3492,398,14566,3913,9285,12348,6507,15316,10180,3204,13266,19496,16179,8863,12800
14973,12548,15966,5216,8664,9535,3008,5830,17358,1862,9633,6660,1399,2955,155,5158,15445,1535,19115,728,1631
14974,19242,1397,7450,14110,8182,3870,7618,2985,423,4202,16027,17273,7953,4505,18232,19271,15997,18029,8357,10888
14975,9689,176,16008,702,17275,16520,13307,16282,15958,11963,2404,15107,7063,10831,11922,14930,3480,13912,1931,5909
14976,5477,19440,12816,15101,1794,10370,10032,6254,8467,17978,5705,639,19092,9873,6206,582,15005,8402,7655,19008
14977,17484,9402,7651,10811,8930,3319,5883,1053,14157,16112,7523,3384,13523,17587,4822,5037,14843,13317,3370,599
14978,4440,1782,7047,7498,5862,5962,18886,14499,4959,18140,9481,5209,5964,8180,16278,14457,8113,12103,13319,19955
14979,10608,19486,9007,471,17629,13123,13696,571,1953,3706,3058,12004,6815,5205,6156,8411,12954,14442,10939,1638
14980,8385,4296,19875,1001,1677,18380,4001,4504,8404,385,13080,14750,11233,4707,18182,16257,18573,11565,11382,9337
14981,9446,19168,12848,11779,5420,12102,6711,123,18786,1686,15882,14199,6158,5099,4859,8791,18338,6562,13989,14015
14982,1864,9390,1753,15989,8415,19831,11720,17242,4796,2049,10931,9776,243,14768,9096,16391,12922,474,11848,5231
14983,16230,16105,11140,15420,451,3150,419,3643,6129,2874,18977,17125,15938,17194,18449,2775,7362,6476,14149,2310
14984,10578,18346,13358,8078,6787,10576,9867,13742,18643,10110,7924,11318,8234,19853,7625,15392,10282,16566,18942,19283
14985,19265,10326,15262,13838,9479,1639,19246,15110,8848,7492,15690,15331,12578,7858,6426,3990,15447,11488,8578,14088
14986,9542,19056,15966,11782,19251,8898,7830,6306,12243,2726,9541,18737,4139,15531,13322,14141,19987,14182,12097,3003
14987,170,998,330,15748,11636,17877,1676,5207,10000,10027,3341,15012,5327,4723,14103,8108,8035,4479,16976,19289
14988,14799,9269,18684,15908,14385,15922,14565,5273,8850,8954,16750,19875,14382,14134,16751,6989,4078,13217,16393,17714
14989,3637,13583,10351,15205,14274,8296,7527,13578,16721,6363,8703,9253,10315,8449,8458,12082,16433,19226,15658,14807
14990,4763,8796,4379,17053,6853,14551,2069,10356,11539,4103,18454,8408,4103,12131,10875,11750,10556,4251,14037,12377
14991,13572,11652,16973,15131,14092,18081,14756,8773,8829,19146,3001,15742,19375,11857,18977,8128,11352,13685,17646,1977
14992,3749,6851,3232,19281,16497,13133,4407,8748,12102,9807,14061,10277,9846,11137,9905,3409,8757,954,3723,19379
14993,13349,10973,14856,3366,5419,16127,17088,6772,13478,15321,6690,5467,14392,2186,11760,12221,14827,15158,7657,13909
14994,4860,18323,18396,7433,9074,7303,7778,1873,7976,9339,18197,15302,1725,12023,19404,17710,115,9994,3180,997
14995,10387,12861,1880,5404,19879,18516,10243,9694,17237,18878,19273,2140,15698,6845,7494,7803,2936,11969,4935,308
14996,14982,12920,2521,11940,8086,11733,11820,4897,9369,5950,1203,11449,15762,4261,16398,6272,522,10618,2886,4680
14997,5238,2348,755,4697,1478,13589,18329,13753,695,5448,1674,10431,19611,10729,1887,1546,1976,8095,3221,9614
14998,10394,19178,2428,15548,2005,7554,14695,5819,13431,7386,6371,3189,16604,933,1057,9693,14159,15415,19221,14268
14999,10153,10648,7564,12727,7406,19866,15054,7098,13186,14294,3067,10353,6296,6219,16348,8726,13821,10553,484,3092
15000,8400,7806,10822,3883,8798,16881,1172,7413,8166,4522,2795,15618,12980,14189,3583,19052,11785,10839,19964,19929
15001,8586,2941,14237,17976,1606,1061,10258,11202,1086,7610,12142,5342,6200,4681,15117,4564,5866,10053,7904,16047
15002,4087,7983,5326,12853,19504,18281,6359,3865,18130,10918,3020,580,11983,19351,1536,11425,5928,9814,16167,17132
15003,1570,8609,10198,17820,14408,9718,18849,14244,1056,15583,18908,8056,16740,2762,7403,3961,12738,188,7194,16503
15004,11496,8571,7759,15838,18558,9007,6544,19587,16534,8893,16464,17268,19160,5474,17942,1325,16999,6705,142,11135
15005,8579,6576,5047,4822,14145,8988,1148,14848,1036,12676,8740,1378,2016,380,9886,9693,17784,16562,5800,13301
15006,10170,17304,5237,8268,4174,13328,2596,18635,14990,18241,5437,19267,2618,14090,2645,2282,8890,9321,19543,18462
15007,8754,8939,15494,19081,4381,13957,17589,3531,18878,5092,14537,2503,6377,8921,18064,4248,5992,6499,14440,3617
15008,6501,9589,2788,19462,18741,12946,5138,4824,12726,536,2537,13652,15780,3814,14201,1504,19408,18982,17924,19314
15009,10362,15865,17695,10691,3042,11443,1955,9533,17095,17579,17606,1937,1695,18930,11839,16597,16437,742,14557,8015
15010,1472,11637,19687,9923,4706,10435,319,7986,8040,4298,11344,13857,11042,8972,1628,4745,15920,16474,1358,11917
15011,11908,17232,1947,5037,11848,7623,1899,1065,17839,16789,12192,18985,10392,18536,8066,6669,9082,9512,11825,656
15012,13202,2409,10034,8305,1968,3155,10024,4799,16890,283,12085,942,18409,8300,12361,15012,719,8593,8755,4620
15013,8946,4029,447,6554,8630,15037,10198,15407,1662,3547,2605,7763,3143,15370,4632,5972,7972,3807,9261,13337
15014,13544,15867,8745,2975,11637,15500,17336,11139,2643,12738,19710,17516,18086,4222,2591,14591,642,18036,7914,13757
15015,5796,8924,14308,12445,16920,6606,17499,1497,16644,6200,17515,18453,5124,1044,314,18773,5423,16741,7769,5563
15016,9753,9528,403,7864,13418,1464,2114,19907,7635,754,9207,19795,13495,2574,4131,3056,12715,17258,10609,7305
15017,7707,15982,3216,1638,18461,15801,3834,6597,6484,2157,17185,19499,13910,6957,15091,11284,17406,12900,15836,14974
15018,14489,15085,11983,2769,1690,6482,19226,9793,319,11116,19294,9403,18108,9139,4488,2858,15511,1851,5462,3226
15019,8676,13808,19959,10719,4039,3164,4317,11740,10245,14393,3060,9229,15129,15859,17600,3558,6472,8979,12624,16929
15020,1994,2105,10255,4408,436,12808,6584,14525,18523,10737,4968,18246,6695,2930,8707,5447,8871,9099,9465,340
15021,14054,231,17762,17826,5698,1136,4067,3227,380,222,2135,10370,12718,9160,1627,5638,8904,10953,7571,11599
15022,6843,11621,17119,9805,892,19955,1117,5971,7957,18079,15863,17645,974,15588,7924,17293,19665,924,1689,12849
15023,15571,3521,6517,1212,17552,17288,7044,10791,8166,13120,3561,12635,2350,4149,3475,2729,166,2653,8953,3776
15024,7216,2244,6941,18326,8673,7597,4270,12348,1195,15204,8001,16064,1666,4766,19810,19499,5006,3697,9497,552
15025,4891,896,2560,1099,1946,5850,10117,1604,13556,10893,7327,11047,9263,2269,14731,17141,3268,18023,508,718
15026,8202,6182,15487,15340,663,13363,6466,11586,9800,19092,545,13560,13110,10010,3490,5200,6986,3256,8333,7248
15027,265,7333,13294,2094,12434,18193,14202,13531,5043,19279,8788,4539,19555,14033,19344,17848,4804,17131,3980,3940
15028,14502,3755,3242,294,5918,3011,17474,794,19784,11849,18291,3618,11829,13133,6754,1220,1445,12901,8633,6464
15029,5192,7956,16118,13926,5684,15743,19770,2387,4645,8756,19330,8548,19132,8601,17218,5336,19937,12401,12797,8123
15030,8343,10891,6677,2718,13295,12819,17496,9699,11069,630,178,19292,13993,18093,1122,2972,17657,17581,16374,16523
15031,6237,8377,6543,4550,9794,6708,7463,8625,13824,15490,6783,4926,1914,1091,15580,7274,8878,13938,5643,2093
15032,14166,17546,10460,12589,16316,2776,16496,9591,13018,19482,16345,18784,13023,3157,11147,8683,15904,15243,9363,13896
15033,5389,4242,19589,1506,13051,3078,4242,19218,3502,19015,15760,7657,11672,15830,13016,10467,15472,9879,13409,19251
15034,14798,18428,12164,3637,13805,528,16351,18282,11119,3060,4716,7894,15152,1300,7887,16250,9052,13897,9280,17789
15035,19053,15064,8036,10717,17889,9116,13987,16553,5001,9814,10917,17666,17010,6428,3342,9743,1243,3623,9631,2833
15036,9885,10078,18097,5000,5138,10644,19971,10220,4981,1087,17389,9822,12072,11560,15252,9575,8434,13869,525,10959
15037,13737,3300,13072,16960,3226,12597,8643,15643,5311,11333,5933,8150,5961,2026,13087,740,6820,12725,4509,8639
15038,10123,10557,4002,13763,18396,6089,18785,11059,19680,7744,11015,2224,15832,2937,17031,18060,6007,18490,17958,17088
15039,11423,4890,4332,6297,12167,5286,17817,9239,6259,5070,9008,9347,7348,17968,8970,8022,12974,1617,13097,10599
15040,10635,17616,8731,9961,14114,5152,6350,13676,5808,1792,12918,6088,156,16941,19295,18502,16712,10598,7516,4092
15041,1169,8662,18339,6022,18110,19409,13819,10303,6920,16317,6364,8507,9418,10202,19078,3413,17335,17950,9317,7743
15042,8671,6598,10093,6794,9071,5147,19208,5194,12049,10387,14257,10143,16515,5314,9964,19622,9499,12534,2302,9761
15043,13591,15907,7172,12784,6345,10988,8928,2930,5726,17917,9760,6434,8565,3176,561,10470,12046,11221,12684,6141
15044,2132,5279,15068,4540,8454,12301,6271,2978,6585,3683,2520,8621,17902,908,6488,14112,3053,4292,4227,642
15045,16659,7105,10682,12515,7658,9982,12131,12769,15768,4721,5498,1030,9849,9439,17059,5249,13220,13836,9692,620
15046,6202,6725,9848,19891,11051,17321,6240,17243,18251,3266,11638,5561,4935,14119,2872,12771,18781,823,7465,10160
15047,11535,4441,6455,16469,14691,5106,987,5846,12477,4696,7941,8979,15480,9668,12117,4814,12028,6500,2180,5146
15048,17147,13639,3698,2602,2717,11733,18252,4898,7357,14826,18601,16923,11028,13962,8997,7526,9211,17226,1851,11279
15049,12716,5354,323,1903,14606,331,18667,409,18318,8387,18473,7326,11606,14225,18488,15134,8634,4322,19577,2052
15050,9065,17319,4188,12628,6037,570,690,12136,11651,8118,4944,15039,13272,1288,10142,14522,4657,13125,12072,17316
15051,5968,3750,16066,5752,14146,18006,5346,3845,5031,4292,12662,3350,2753,5853,11473,3906,8921,19644,14366,5241
15052,6077,6343,13262,18553,7481,4092,4942,6798,4921,11955,11847,11700,3108,15679,11832,12358,14826,3540,18013,4888
15053,9388,2098,9412,11465,10587,4741,6530,2527,6404,19223,19723,15968,12492,8469,8534,7162,17311,4838,2804,8525
15054,7310,7850,3578,7168,19395,12056,4025,11694,2751,5801,8846,2311,6378,2259,3074,15314,3651,6769,10861,10970
15055,4042,15043,9013,9894,19717,15788,6379,12583,5824,8568,14548,1906,7613,1413,17489,11852,1255,13378,12994,17876
15056,4359,1866,2025,3277,18264,6484,7175,14613,15882,9375,19031,567,11352,3527,8626,5787,677,4626,19570,4920
15057,10159,14114,14369,2729,16050,18554,16379,18994,4598,14145,19158,622,5151,867,18055,9134,12589,11964,5535,11977
15058,15457,13547,11126,18473,1108,6163,2176,9544,6833,6906,269,5437,19492,11142,18491,1040,5413,7178,11833,1976
15059,6880,12942,12812,16150,9490,10727,18291,10606,4377,15572,326,4528,4153,19294,14102,9820,1312,12795,17455,15925
15060,8289,13997,7429,6556,15970,16311,14682,4044,9963,4352,4882,14745,14036,18300,1681,11476,378,11021,17005,3105
15061,829,16160,9200,406,11198,3185,7993,15388,12831,18334,12039,7579,13669,8150,5331,11612,10642,103,4485,18144
15062,8113,11214,19674,853,10936,13238,11482,8987,7219,12009,3661,800,10574,1924,12871,16545,18006,6546,17004,18972
15063,2707,9104,18645,1924,12066,15133,17588,6105,14210,15069,9556,15716,19828,19146,14371,16695,11274,12805,7069,5039
15064,12908,16630,12972,12146,2223,12831,840,11351,15946,16595,6224,9326,18826,16150,15831,5774,17134,3748,14928,13256
15065,12774,18154,1562,5855,18705,13087,3264,15099,11396,8059,18810,1233,13918,10309,6178,15423,19903,13559,14579,16668
15066,14936,17775,4630,16944,12709,13760,2188,15757,15131,9790,4373,18720,19444,17299,12271,18020,6188,16219,8312,10191
15067,8649,2853,11830,1889,893,12647,8947,13410,18228,10816,829,18726,3103,13197,16830,5762,13090,18958,16995,6791
15068,18178,17748,13769,10974,9978,10561,18686,13361,19698,7860,15529,7358,4748,14300,10301,13508,11661,7157,17082,17092
15069,11249,3532,2580,9707,11391,15810,17381,17043,10500,13195,6356,11247,13671,19195,14012,19786,9575,7183,143,16198
15070,7233,11326,10387,17700,432,402,779,6160,3797,17682,16173,14300,1470,17894,487,17940,12294,15362,1606,3614
15071,358,170,19748,7933,9287,15276,280,10007,16896,1226,13237,16828,8937,11603,12536,11374,13124,15953,11833,2521
15072,7464,18506,2169,1335,14658,17026,16292,1349,11506,1320,14449,2218,19575,12496,13506,3878,6519,244,5182,11448
15073,12974,11343,7873,19879,12348,2496,8164,17909,18862,6358,15656,18028,12668,17409,17781,1843,4766,5554,859,13724
15074,1874,12072,17005,13655,6290,15431,16755,14379,11116,628,4109,16281,14484,13577,10221,13066,17832,4972,15407,10646
15075,18090,8506,2151,19524,13424,19067,12891,13310,6918,5535,1476,4708,19440,630,2457,3845,13331,2613,7486,5452
15076,356,13653,9141,8891,3843,19538,14687,9032,12406,8039,3866,3921,4260,6918,13302,15428,2875,17363,9297,19475
15077,14006,3409,18163,17304,6051,904,6071,4857,13062,14310,13959,5373,14142,12326,16077,2922,15533,1318,18830,137
15078,14783,13011,13469,10805,15217,14452,16888,3785,19117,5484,18188,1444,6941,6514,17838,6560,6703,3633,9058,922
15079,396,8433,18557,5701,3918,15976,11292,19675,4212,13053,19700,11542,13614,14341,7032,9543,3245,9468,1458,11971
15080,2877,15495,8356,7382,14376,16427,9376,17496,8680,15523,6795,3618,19791,12068,6863,7861,672,18620,11036,5343
15081,14958,7870,7278,12928,18145,5793,5045,9226,11448,6892,14368,18203,8003,19670,13091,7532,1972,7627,3400,3851
15082,5014,9580,6117,15234,9236,14070,18209,11828,17025,10747,1194,18148,3749,2512,16679,8168,11260,2961,16846,9586
15083,15046,2595,13080,17224,12993,4916,15495,3027,574,6694,3907,1545,16933,7824,1234,3637,16286,13550,18950,9823
15084,4844,8178,7005,5284,17209,11245,12045,16454,3970,15532,418,14782,7426,9642,6665,11655,9785,4890,19194,2808
15085,2937,3853,10481,3296,2811,12258,12602,14359,4070,11232,15686,1571,9672,11625,19311,17813,2576,116,14340,18493
15086,19238,13089,17666,6436,9122,15872,7920,9576,1836,14528,2602,1032,2863,659,10346,4618,18269,6025,2969,17786
15087,5998,8453,9094,11735,16744,17632,14352,8728,19776,4743,9717,494,17889,1001,6561,4808,7272,19158,15430,15321
15088,5408,8815,6248,19889,6046,17296,7058,910,1633,7130,11033,1685,2669,18389,8126,10922,16738,5427,4880,17148
